Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
10	-6166.7563	3200.084	-2661.9497	-11963.588	628.6667	-27.40036	0.08478222	-25.925539	-27.420752	44000	2.9712915e-08	971556.4	-0.022006651	-3959.0625	0.88507175	0.015150142	0.122	38.0	508.97221064567566
11	-8536.411	2527.5186	-5162.5083	-11845.803	817.25	-29.65788	0.024259891	-29.370996	-29.66473	48000	-7.347763e-08	1048349.6	-0.028663825	-4441.125	0.88316655	0.015119894	0.16275	46.0	555.3120939731598
12	-7246.3716	3052.1213	-2000.7114	-11523.873	663.0	-31.262486	4.035151	1.3171719	-32.01992	52000	-1.1223555e-07	1157973.5	-0.016394362	-5877.75	0.87855035	0.015028989	0.14375	14.0	601.5077259540558
13	-5551.803	3680.7737	-1722.8192	-10810.203	647.0	-34.401207	0.048365127	-33.86441	-34.41546	56000	1.488626e-07	782510.9	-0.01696136	-2965.0	0.87754214	0.015819421	0.14175	14.0	647.6295766830444
14	-4915.5537	2827.7385	-1817.9904	-9653.01	569.2857	-36.337082	0.106291056	-33.238052	-36.35126	60000	-1.23679635e-08	725175.2	-0.023351474	-2834.9375	0.8784217	0.0150906965	0.1205	31.0	693.9491281509399
15	-7571.805	2425.338	-4894.9253	-11193.19	752.5	-38.221485	0.05569279	-36.653725	-38.228264	64000	9.423494e-08	1132328.4	-0.017581923	-4578.25	0.8802267	0.015844055	0.13125	25.0	740.2422850131989
16	-4156.5957	3058.3213	56.155346	-8934.517	477.85715	-40.55665	0.15842366	-36.469868	-40.576424	68000	3.349781e-08	747122.06	-0.027656786	-3030.8125	0.8816095	0.015070111	0.15125	49.0	786.7382864952087
17	-5110.2	2613.315	-2301.589	-10688.956	517.2857	-42.52915	0.021375896	-42.151592	-42.53431	72000	-1.7184018e-07	945568.9	-0.02220092	-3730.0625	0.8856671	0.015028217	0.14	41.0	833.1877722740173
18	-4045.9	2285.4517	-1114.9381	-9218.637	453.875	-44.652626	0.053738274	-43.736095	-44.664642	76000	-3.4868717e-09	738775.8	-0.022396535	-2968.625	0.88722515	0.015187331	0.11575	38.0	879.6362323760986
19	-6552.164	3739.797	-1813.0216	-10774.044	611.8333	-46.580006	0.05917905	-45.82259	-46.59434	80000	-4.529953e-08	1138762.4	-0.02627016	-4070.5	0.88066506	0.015264346	0.15025	34.0	925.9471111297607
20	-4353.561	3089.3052	-713.07654	-10641.86	553.1429	-48.780525	0.21557692	-45.70935	-48.815445	84000	3.3378602e-09	678109.9	-0.020208117	-2488.4375	0.87920886	0.015074628	0.12225	22.0	972.3746247291565
21	-5288.4287	2200.4836	-3366.017	-9284.206	535.7143	-50.590553	0.019763831	-50.356495	-50.597065	88000	-1.2497604e-07	826922.25	-0.015618072	-3400.4375	0.8803391	0.015636088	0.1335	18.0	1018.4992854595184
22	-6080.441	2941.8599	-2963.4292	-11044.605	593.8333	-52.626305	0.08281306	-50.54119	-52.638443	92000	-4.696846e-08	921179.9	-0.019760484	-3730.9375	0.8799665	0.015153726	0.149	21.0	1064.5824358463287
23	-5156.199	3561.1184	-1863.9479	-12561.803	490.25	-54.77919	0.057245236	-53.87484	-54.78986	96000	5.3852798e-08	1027814.25	-0.009065981	-3961.3125	0.8794231	0.015523488	0.1205	7.0	1110.6411406993866
24	-6915.3477	4445.643	-1959.1754	-14670.55	627.4	-56.99962	0.0050523872	-56.95707	-57.00152	100000	1.2505055e-07	1467384.5	-0.022113346	-5393.375	0.8788784	0.015005219	0.159	26.0	1156.9022183418274
25	-6075.065	3705.4663	-217.38086	-10560.505	598.8333	-59.541767	0.003889621	-59.510048	-59.54357	104000	-1.07765196e-07	1079951.6	-0.011199283	-3799.25	0.8807683	0.016447134	0.15825	7.0	1202.8745369911194
26	-7427.5654	4959.2764	-1398.2134	-14616.935	634.6	-61.69862	0.05916134	-60.90326	-61.706894	108000	-3.361702e-08	1459064.2	-0.015231976	-5300.875	0.88075143	0.015297514	0.16375	17.0	1249.103847503662
27	-5572.1	4823.424	89.418495	-12972.316	577.8333	-64.191124	0.0034257802	-64.15739	-64.1924	112000	2.9087067e-08	1045484.56	-0.0064874184	-3673.875	0.8789716	0.015854714	0.1455	6.0	1295.1604492664337
28	-9044.659	4307.8247	-1589.015	-11668.46	812.25	-66.29739	0.00051892415	-66.29007	-66.29766	116000	5.5074693e-08	1569566.8	-0.023914598	-5339.0	0.8788929	0.015018737	0.15	32.0	1341.4003126621246
29	-9190.878	4313.6416	-1856.9104	-12860.687	812.25	-68.76417	0.00084307656	-68.75739	-68.76465	120000	-1.2266636e-07	1462826.8	-0.015778378	-4447.875	0.87725645	0.015683578	0.15425	18.0	1387.515855550766
30	-9476.209	4526.969	-1636.6321	-14206.656	774.0	-71.03586	0.025993463	-70.63452	-71.03888	124000	1.9669534e-08	1496648.9	-0.01744596	-5408.125	0.87583154	0.0152020985	0.1145	24.0	1433.9228734970093
31	-4048.7527	3325.568	-1730.6548	-11939.581	537.2857	-73.497856	0.0033991598	-73.46403	-73.499596	128000	-6.28531e-08	660594.8	-0.021612516	-1939.3125	0.878496	0.015639167	0.13375	18.0	1480.0350563526154
32	-4068.6282	3821.2192	-769.87415	-12013.197	502.5	-75.042206	0.012365654	-74.85629	-75.04456	132000	-2.9444694e-08	1017864.1	-0.019244412	-3072.9375	0.8760763	0.015409293	0.1235	21.0	1526.3946075439453
33	-7858.9717	5677.306	86.55815	-15179.72	668.0	-76.90127	0.0018779319	-76.87952	-76.90207	136000	5.5074693e-08	1429230.4	-0.0057744603	-4999.125	0.87429976	0.01586516	0.1815	5.0	1572.2477061748505
34	-5551.389	4151.1836	-603.64215	-11452.258	613.0	-79.26506	0.010253945	-79.19166	-79.268715	140000	6.532669e-08	951668.9	-0.020193266	-3377.5	0.87421864	0.016272118	0.1445	16.0	1618.539791584015
35	-6534.6406	5854.5273	-287.8534	-14137.866	548.8571	-81.25795	0.0059438213	-81.17592	-81.2594	144000	4.529953e-09	1487362.0	-0.020351257	-4616.5	0.8754386	0.015465058	0.13125	25.0	1664.8573820590973
36	-7486.9155	4197.6	-2444.6853	-13740.092	697.2	-83.53149	0.0014455522	-83.51703	-83.53229	148000	4.0888786e-08	1038846.56	-0.019093735	-3673.0	0.87620884	0.015452844	0.11275	23.0	1711.1899275779724
37	-10367.411	3847.5847	-4230.912	-14033.179	860.5	-85.58972	0.0012264008	-85.582375	-85.59037	152000	-9.942055e-08	1299237.4	-0.015463817	-4745.125	0.8730123	0.015352415	0.11775	16.0	1757.3837540149689
38	-8984.703	5160.0127	-1958.6643	-14443.327	731.2	-87.88852	0.00092567696	-87.87261	-87.88888	156000	-2.849102e-08	1420252.2	-0.008641506	-4843.375	0.8717026	0.015336223	0.12375	7.0	1803.5045711994171
39	-8763.843	4052.3135	-2455.1343	-13381.952	787.6	-90.21494	0.0003546015	-90.212296	-90.21521	160000	6.210804e-08	1271090.2	-0.014982171	-4262.75	0.87138426	0.015079946	0.09825	14.0	1849.5418827533722
40	-15001.135	683.9561	-14079.166	-15980.255	984.5	-92.39893	0.00037845667	-92.39406	-92.399086	164000	-1.2433529e-07	2297716.5	-0.02118109	-7880.25	0.8702257	0.015149025	0.13025	24.0	1895.8968024253845
41	-9593.052	3027.7708	-4553.8623	-12640.393	838.25	-95.27323	0.00061712525	-95.26292	-95.27348	168000	1.6674399e-08	1337564.9	-0.016278064	-4386.875	0.8696566	0.015190511	0.1265	14.0	1941.8802692890167
42	-10214.624	5285.145	-1535.7001	-15818.192	838.25	-97.47521	0.00040060532	-97.47231	-97.4754	172000	9.88543e-08	1446710.2	-0.018956974	-4643.125	0.8706477	0.015366878	0.09575	25.0	1988.1676964759827
43	-9579.653	3274.386	-4291.834	-12983.802	838.25	-99.68413	0.00016235345	-99.682686	-99.684235	176000	5.424023e-08	1349995.4	-0.014691328	-4372.5	0.8701163	0.015844386	0.12325	16.0	2034.1890330314636
44	-7213.5	3452.3037	-1306.4946	-9926.925	770.0	-101.83327	0.0005494433	-101.82878	-101.83358	180000	6.198883e-08	1141343.4	-0.027883952	-3323.625	0.87336415	0.0150783565	0.1475	42.0	2080.428210735321
45	-9316.136	4504.679	-409.53577	-12788.906	791.6	-103.72295	0.000549806	-103.71487	-103.723175	184000	-4.1395428e-08	1382449.1	-0.008107005	-4440.0	0.87431747	0.015841424	0.169	7.0	2126.53018450737
46	-9931.022	1639.441	-7863.211	-12421.789	946.0	-105.87206	0.000990042	-105.85696	-105.872444	188000	6.1631205e-08	1055755.1	-0.022434529	-3274.5	0.8738717	0.0151042	0.1285	26.0	2172.6123406887054
47	-10572.615	1175.4045	-8803.856	-12006.112	946.0	-107.755035	0.0005246767	-107.748535	-107.75524	192000	6.532669e-08	1315476.1	-0.030377222	-3612.0	0.87381643	0.015072649	0.17175	53.0	2219.1246881484985
48	-9440.683	4649.9604	-1697.522	-15961.714	771.6	-109.71163	0.0041910536	-109.67204	-109.712456	196000	6.3300135e-08	1494310.1	-0.029329691	-4655.75	0.8762698	0.015089575	0.18325	56.0	2265.650740146637
49	-12263.482	1146.3756	-10622.078	-13650.955	964.5	-111.92451	0.0006590744	-111.91514	-111.924675	200000	2.604723e-08	1637942.4	-0.01731461	-5030.0	0.86871374	0.015951265	0.12875	17.0	2311.8382284641266
50	-9481.048	3295.6501	-4033.6448	-12875.489	835.5	-114.22559	0.00047592612	-114.21715	-114.22581	204000	8.881092e-08	1241322.0	-0.007055814	-4249.0	0.8654959	0.0156106055	0.13075	5.0	2357.9599821567535
51	-15370.864	7949.412	-2453.6843	-23619.371	835.5	-116.35059	0.00018875922	-116.3489	-116.35069	208000	2.2102893e-07	3264951.8	-0.005974447	-9900.0	0.86470866	0.0151930405	0.157	6.0	2403.9778909683228
52	-9640.014	7574.9014	-1008.7776	-22248.15	722.2	-119.45704	0.0206075	-119.07619	-119.459625	212000	-2.7187168e-08	2095017.8	-0.010662504	-5626.0	0.8639031	0.015259042	0.16475	6.0	2450.098404407501
53	-13191.835	4978.0557	-5938.9204	-19845.488	902.75	-121.8622	0.00029019898	-121.85937	-121.86234	216000	4.3034554e-08	2089656.6	-0.008756926	-5949.875	0.8630188	0.015075794	0.213	6.0	2496.127611398697
54	-14217.383	6058.6323	-7426.0645	-24019.557	883.5	-124.26317	0.00024854162	-124.26017	-124.26328	220000	-7.176399e-08	2583735.2	-0.022385905	-7009.25	0.8625919	0.015330949	0.1205	33.0	2542.5179693698883
55	-11086.687	3987.058	-5890.939	-16405.883	837.0	-126.83992	0.00026532146	-126.83487	-126.83998	224000	7.104874e-08	1970785.9	-0.005349224	-5715.75	0.8627538	0.021475885	0.218	4.0	2588.5284526348114
56	-10072.04	4529.79	-2233.736	-12856.051	837.0	-129.17427	0.00039905898	-129.16908	-129.17441	228000	3.439188e-08	1314669.5	-0.008864283	-3972.375	0.8628523	0.015984919	0.14725	9.0	2634.5808868408203
57	-12023.35	5400.6816	-2808.0188	-15928.943	837.0	-131.12926	0.00010485103	-131.12813	-131.12932	232000	-6.945431e-08	1929595.6	-0.017554417	-5447.625	0.863793	0.015004343	0.13325	28.0	2680.8750474452972
58	-8753.761	4633.2085	-1791.0266	-13390.202	785.0	-133.37073	0.00036647622	-133.36696	-133.3709	236000	1.0967255e-08	1861349.1	-0.02187097	-5002.0	0.86632895	0.0154379	0.1285	16.0	2727.067107439041
59	-7075.7256	4471.5605	298.26395	-12710.596	646.0	-135.53885	0.0013343919	-135.52365	-135.53914	240000	-9.417534e-08	1206655.1	-0.016305037	-3491.625	0.86739403	0.016331175	0.1435	14.0	2773.2693734169006
60	-10827.764	6733.2744	-1274.1826	-21636.125	776.4	-137.33928	0.44334203	-127.76657	-137.3697	244000	-3.4332274e-08	2075992.2	-0.020160217	-5253.25	0.86770654	0.01528032	0.14625	25.0	2819.433611392975
61	-10632.602	1742.901	-7829.2114	-12542.295	879.5	-139.56447	0.00033922435	-139.55614	-139.56459	248000	-1.5616417e-08	1285603.2	-0.020682128	-3998.25	0.86980015	0.015099368	0.144	21.0	2865.6565442085266
62	-11026.275	4591.4307	-5174.4824	-17978.582	879.5	-141.5204	0.0038695177	-141.40915	-141.52083	252000	5.5223705e-08	1505324.0	-0.023083372	-4146.0	0.8726564	0.01571278	0.1535	25.0	2911.849278688431
63	-8420.81	3435.5999	-3710.8345	-12886.329	723.2	-143.4961	0.000260032	-143.49278	-143.49619	256000	-2.628565e-08	1207676.1	-0.021464555	-3741.125	0.8705139	0.015130079	0.13175	26.0	2958.0508790016174
64	-8143.3735	2972.2998	-3815.4653	-12475.963	732.4	-145.38701	0.00013824897	-145.38586	-145.38708	260000	4.553795e-08	1001207.4	-0.01623159	-3132.4375	0.8716162	0.015623797	0.15425	17.0	3004.3433170318604
65	-10873.144	3417.9424	-5357.2666	-15550.552	774.0	-147.12982	0.00021810182	-147.12735	-147.12991	264000	-2.992153e-08	1779859.0	-0.019651143	-5063.625	0.87258536	0.015071349	0.14525	26.0	3050.553488969803
66	-7420.497	2719.19	-4111.811	-11758.532	672.2	-149.30855	0.00016797546	-149.30649	-149.3086	268000	-5.4359436e-08	1359401.9	-0.02564068	-3976.375	0.86848414	0.015015029	0.1665	37.0	3096.9003853797913
67	-7457.8267	2958.2454	-3454.5503	-12893.842	612.8333	-151.28035	7.838994e-05	-151.27919	-151.2804	272000	2.503395e-08	1178348.5	-0.018972613	-3525.5	0.8665246	0.015983464	0.1515	20.0	3142.9318788051605
68	-9352.839	1943.5044	-7401.285	-12880.266	770.8	-153.13408	0.00016998661	-153.12961	-153.13414	276000	-9.5248225e-08	1253966.0	-0.0066786567	-3804.0	0.86330163	0.015575399	0.147	4.0	3188.901314973831
69	-12965.496	9126.048	-3200.0881	-23585.18	756.5	-155.05588	0.00012809434	-155.05403	-155.05592	280000	-1.06036666e-07	3519379.8	-0.03471988	-9272.75	0.8626022	0.013964205	0.187	79.0	3235.5022988319397
70	-4502.1714	2933.797	162.54514	-8903.767	491.42856	-157.9655	0.008647972	-157.79337	-157.96661	284000	-7.677078e-08	958462.75	-0.020735795	-2690.875	0.86198926	0.015032093	0.1275	30.0	3281.8026082515717
71	-7155.202	1868.3289	-4846.973	-9782.448	714.8	-159.64395	0.0001576217	-159.64143	-159.644	288000	-3.218651e-08	804959.4	-0.023135174	-2384.625	0.8596024	0.015011971	0.14275	37.0	3328.2256417274475
72	-8445.391	2885.74	-4978.3037	-12713.858	750.6	-161.15944	0.00024974774	-161.15488	-161.1595	292000	1.8715859e-08	965348.94	-0.016548127	-3009.1875	0.85725045	0.016319368	0.11	16.0	3374.4781699180603
73	-9777.023	5781.262	-3071.3462	-16561.305	761.6	-162.8631	0.00011985485	-162.86049	-162.86316	296000	-4.0233136e-08	1714781.9	-0.005075168	-4154.875	0.8591952	0.01716061	0.16625	4.0	3420.4764800071716
74	-4282.3647	2696.7388	-2419.2563	-10749.706	537.4286	-164.86746	0.000105467654	-164.86636	-164.86755	300000	2.6583672e-08	506598.53	-0.019633273	-1457.4375	0.8598224	0.015026289	0.1395	25.0	3466.8563108444214
75	-12425.693	6360.8423	-5255.044	-22169.459	784.25	-166.12476	0.00012184289	-166.12283	-166.1248	304000	-1.18136406e-07	2058205.8	-0.01779944	-5288.75	0.86270666	0.016199317	0.13175	15.0	3512.8853924274445
76	-5370.1787	2974.3015	-581.2725	-10324.038	524.2857	-168.36383	0.00012323965	-168.36221	-168.36389	308000	5.984306e-08	906429.56	-0.021987274	-2582.625	0.8643977	0.0152497385	0.131	37.0	3559.4534599781036
77	-12975.57	6582.7773	-5303.9365	-21183.975	795.25	-170.02242	0.005452936	-169.93068	-170.02309	312000	4.673004e-08	2757651.8	-0.025777377	-7628.25	0.861692	0.015009846	0.1565	33.0	3605.6574804782867
78	-5458.1226	4526.494	-60.31355	-15589.076	549.7143	-172.7092	0.00030058218	-172.70554	-172.70932	316000	-3.5017729e-09	961527.7	-0.022632686	-2527.4375	0.86039597	0.01518773	0.12275	26.0	3651.8431720733643
79	-9872.337	5765.587	-3707.332	-19655.625	787.8	-174.3659	0.001081149	-174.34515	-174.36606	320000	-3.439188e-08	1561992.2	-0.0077163023	-4073.5	0.85769373	0.016442135	0.152	5.0	3697.859969139099
80	-9349.385	5165.9434	-4267.81	-17322.584	719.4	-176.35728	0.00025801052	-176.35313	-176.35733	324000	-1.320839e-07	1570874.4	-0.013906118	-4066.25	0.85783994	0.015197236	0.1045	13.0	3744.0664386749268
81	-7387.355	3413.4592	-3325.6812	-13480.692	625.0	-178.37929	0.00015908523	-178.37703	-178.37932	328000	2.2053719e-08	1194028.0	-0.0058710454	-3307.75	0.8587855	0.01573901	0.13525	5.0	3790.0992600917816
82	-13083.768	5718.843	-5341.3345	-21078.373	806.5	-179.92097	4.486835	-57.78309	-180.21883	332000	1.3589859e-08	2783384.5	-0.028100565	-8203.75	0.85935444	0.015015054	0.1575	48.0	3836.33616399765
83	-11188.991	8951.156	-931.032	-22679.24	738.8	-183.00636	0.0003595024	-182.9993	-183.00647	336000	-1.1384487e-07	2409089.0	-0.021463431	-5923.75	0.85410094	0.01528536	0.132	23.0	3882.4692919254303
84	-11490.764	4996.278	-4966.262	-18917.484	815.0	-185.42966	0.0003431296	-185.4196	-185.42972	340000	1.9967556e-08	1856391.5	-0.014384056	-5386.375	0.85249877	0.015402692	0.1335	12.0	3928.661982536316
85	-9230.597	6244.5693	-1506.1807	-18847.877	693.4	-187.70834	9.4010116e-05	-187.7068	-187.70837	344000	6.4149496e-08	1689580.8	-0.018407438	-4482.75	0.85185647	0.015877143	0.11625	17.0	3974.7924785614014
86	-9684.689	3366.5994	-4753.683	-12842.8125	841.25	-183.55013	40.35834	145.39067	-189.7911	348000	2.4557114e-08	1161309.9	-0.028436553	-5943.5	0.8520271	0.015191767	0.159	49.0	4021.3662536144257
87	-11254.28	6672.0273	-2590.6414	-19094.045	761.0	-191.61514	0.00012364775	-191.61215	-191.61514	352000	8.3446505e-10	2175151.0	-0.024981037	-5550.0	0.852513	0.015068749	0.157	34.0	4067.43390583992
88	-10104.002	6170.2153	-3778.3296	-20925.9	718.4	-193.89522	0.004369136	-193.73416	-193.8955	356000	-7.4625014e-08	1844010.0	-0.026166929	-4717.375	0.8569706	0.015173453	0.13925	44.0	4113.854632854462
89	-8303.353	3000.887	-4594.577	-12447.22	781.5	-196.00996	0.47348103	-178.2284	-196.03175	360000	-4.649162e-08	1221355.5	-0.008297479	-3629.75	0.84657145	0.015205946	0.20975	7.0	4159.839457988739
90	-8567.469	5630.859	-234.74295	-17000.215	660.2	-197.78465	1.9080646	-152.52122	-197.91313	364000	2.1219254e-08	1968308.8	-0.018467564	-5254.625	0.84527344	0.015204778	0.12625	16.0	4205.882938623428
91	-12577.379	7476.958	-2386.8557	-21442.256	792.75	-200.13525	0.00011989807	-200.13359	-200.13528	368000	7.545948e-08	2339857.8	-0.018000517	-6305.0	0.8441764	0.016100666	0.13525	15.0	4252.211303949356
92	-10348.7295	7000.7183	-327.19434	-22117.506	756.2	-202.56874	0.002615974	-202.50047	-202.56898	372000	-6.5773726e-08	1752003.9	-0.0061402735	-4465.625	0.8437609	0.015727207	0.16225	4.0	4297.989525079727
93	-13871.906	4902.0854	-8312.89	-21760.797	922.75	-204.64049	0.022380069	-204.32928	-204.64355	376000	7.2956084e-08	2109200.0	-0.0038683526	-5613.0	0.84370786	0.015760481	0.199	3.0	4344.151800394058
94	-19083.457	3207.7485	-14623.715	-22327.633	922.75	-206.92253	2.885485e-05	-206.92233	-206.92253	380000	1.0967255e-07	3742750.0	-0.01674672	-10461.25	0.8438412	0.015952796	0.11975	18.0	4390.080057859421
95	-13070.405	5406.919	-9088.151	-22372.592	850.75	-209.95723	5.0565104e-05	-209.95674	-209.95721	384000	4.506111e-08	2179349.2	-0.007025474	-5920.75	0.8439085	0.015231534	0.17025	5.0	4435.962238550186
96	-12254.869	6867.9854	-2548.6924	-23373.152	784.8	-212.29146	0.0005653622	-212.28043	-212.29152	388000	5.066395e-08	2391862.0	-0.023082796	-5719.0	0.8438408	0.015253327	0.175	22.0	4482.219545125961
97	-15408.771	3160.8564	-11702.322	-19982.168	981.0	-214.53297	2.8943474e-05	-214.53271	-214.533	392000	-1.6450882e-08	2436715.5	-0.00830115	-6012.5	0.8466649	0.016245188	0.18975	5.0	4527.99161863327
98	-11528.317	6216.1333	-5186.5625	-20442.854	798.4	-216.81953	0.0001550204	-216.81734	-216.81956	396000	6.7949294e-08	2144795.0	-0.03168441	-5034.0	0.84734815	0.01502653	0.1595	64.0	4574.552497625351
99	-8773.646	3548.6738	-4889.251	-13222.996	781.25	-218.92233	0.00014342247	-218.9206	-218.92236	400000	6.818772e-08	2018555.9	-0.025586512	-4545.5	0.8504994	0.015600554	0.1525	19.0	4620.547912359238
100	-11325.421	5732.014	-11.842938	-15810.151	789.2	-220.9165	0.0038263458	-220.86615	-220.91708	404000	3.8504602e-08	1805941.8	-0.027136212	-4617.25	0.8466959	0.015197408	0.159	43.0	4666.913546323776
101	-13102.494	5827.4316	-6935.648	-21920.887	888.0	-222.92384	5.8708178e-05	-222.9232	-222.92389	408000	6.508827e-08	2082724.8	-0.01802254	-4901.875	0.84794074	0.015038641	0.13225	14.0	4712.942915201187
102	-15194.773	5608.6006	-6055.9604	-20356.723	888.0	-224.99078	5.7029407e-05	-224.9901	-224.99081	412000	4.553795e-08	2636942.2	-0.019248929	-6610.5	0.849358	0.015391962	0.126	15.0	4758.871146202087
103	-10381.345	3813.693	-4677.7656	-15513.926	772.4	-227.36668	8.1676226e-05	-227.36572	-227.36674	416000	5.9485437e-08	1466353.5	-0.020190643	-3848.0	0.849499	0.015445757	0.1365	19.0	4805.064419746399
104	-7739.3633	3965.951	-3701.7183	-13717.854	645.8	-229.22798	8.774069e-05	-229.22713	-229.22798	420000	-3.4809112e-08	1698853.5	-0.02159055	-4034.0	0.84752506	0.015044881	0.123	25.0	4851.071058034897
105	-8418.937	6033.718	-1542.972	-19915.637	659.5	-231.10225	0.000118097014	-231.10078	-231.10226	424000	2.2619963e-08	1601364.2	-0.01918968	-3592.75	0.84785235	0.015646705	0.1355	16.0	4897.195688962936
106	-17276.584	4318.2163	-12299.923	-22199.896	969.0	-232.89003	4.781385e-05	-232.88945	-232.89005	428000	6.28233e-08	2861769.8	-0.021759687	-7163.5	0.8483915	0.01590919	0.147	23.0	4943.210102319717
107	-8071.178	3202.4343	-4665.572	-13938.013	669.4	-235.3542	0.0002989951	-235.34674	-235.35426	432000	4.4107438e-08	1507336.9	-0.019850105	-3880.25	0.8502832	0.015228029	0.13825	19.0	4989.174029588699
108	-9631.039	4979.127	-2867.7224	-14089.795	746.6	-237.23721	0.00013733313	-237.2361	-237.23724	436000	-4.6133994e-08	1342535.8	-0.02336029	-3318.375	0.84964764	0.015118736	0.1465	27.0	5035.417285442352
109	-10374.44	5749.014	-4928.2114	-21415.77	727.4	-238.9565	0.00010435941	-238.95538	-238.95654	440000	6.2584874e-08	1724750.8	-0.017299455	-4174.0	0.84907603	0.015725018	0.116	11.0	5081.299397945404
110	-14385.748	4941.481	-8102.3203	-19457.812	900.25	-240.87407	7.323901e-05	-240.87231	-240.87411	444000	-2.0980835e-08	2214684.5	-0.0138781415	-5410.0	0.8489251	0.016036052	0.11175	11.0	5127.451851844788
111	-14299.289	7019.968	-4873.6895	-21564.572	851.0	-243.05583	7.599237e-05	-243.05461	-243.05582	448000	3.8921833e-08	2348965.0	-0.019008962	-5866.75	0.84901696	0.015344656	0.12025	16.0	5173.400465250015
112	-13028.031	7707.6875	-3517.5981	-22474.145	851.0	-245.33078	0.0001116517	-245.32895	-245.33081	452000	-1.502037e-08	2115105.0	-0.008329779	-4733.25	0.84792846	0.01526721	0.1665	5.0	5219.484516382217
113	-9783.148	5755.017	-2943.914	-18170.643	758.8	-247.3887	0.0028072633	-247.3534	-247.3892	456000	3.5762786e-09	1472221.5	-0.025513958	-3515.75	0.8473608	0.015168205	0.168	21.0	5265.6336534023285
114	-16751.55	4754.163	-9001.324	-20823.482	945.25	-249.17363	5.8581132e-05	-249.17302	-249.17368	460000	-1.2207032e-07	2696699.8	-0.020775776	-6756.25	0.84398717	0.015446171	0.14575	14.0	5311.718250274658
115	-8400.611	2311.4666	-5651.744	-11319.243	758.4	-251.57957	5.283046e-05	-251.57881	-251.5796	464000	5.1259995e-08	911294.56	-0.010155081	-2385.5	0.8440615	0.015465532	0.139	7.0	5357.797211885452
116	-7022.61	3626.1626	-3906.0715	-14654.267	660.5	-253.06575	0.30187118	-248.01297	-253.09782	468000	3.0338764e-08	937546.7	-0.03035078	-2141.375	0.84395266	0.0151495775	0.17125	41.0	5403.983136177063
117	-7795.3525	4324.3213	-3436.633	-15529.504	722.2	-254.46825	0.00013301428	-254.46619	-254.46834	472000	1.06453896e-07	857324.56	-0.008751511	-2140.9375	0.84272546	0.017758995	0.182	5.0	5450.00939655304
118	-6583.144	1234.7083	-4742.159	-8398.575	657.3333	-255.87396	0.03815487	-255.20052	-255.87811	476000	-1.8566848e-08	682953.44	-0.021059066	-1864.75	0.8424668	0.015247002	0.15075	23.0	5496.184362411499
