Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
28	-14277.115	11290.003	-1121.4766	-31572.164	615.8	-74.81663	0.0045813248	-74.76932	-74.81828	116000	-7.084012e-08	5453421.5	-0.025803795	-12174.5	0.9037046	0.015191262	0.158	38.0	1328.8611590862274
29	-5549.4805	9646.377	218.04631	-33054.992	292.18182	-77.71847	0.0012983729	-77.702675	-77.71919	120000	-2.7656554e-08	5363757.0	-0.011729847	-9258.0	0.8986182	0.015084543	0.1235	9.0	1374.2532444000244
30	-6796.805	9564.857	-1181.227	-27457.727	347.0	-80.23416	0.0058205803	-80.158424	-80.235725	124000	-1.08599664e-07	4027586.5	-0.024287662	-7522.75	0.89807844	0.015024632	0.152	26.0	1419.7420971393585
31	-8407.479	9158.163	-1555.6693	-26272.932	382.1111	-82.48268	0.012070658	-82.34886	-82.48531	128000	-2.4557114e-08	5200073.0	-0.010533555	-9896.0	0.8980379	0.016156962	0.1295	7.0	1465.1140248775482
32	-21335.338	12226.552	-5203.9624	-31666.84	776.4	-85.01045	0.0012434339	-84.99961	-85.01113	132000	-7.390976e-09	7601030.0	-0.020672377	-14986.0	0.8986698	0.0150459865	0.1155	19.0	1510.528553724289
33	-17696.75	9691.999	-1702.6652	-29227.453	651.6	-88.04701	0.00744417	-87.884895	-88.04858	136000	3.823638e-08	7043421.0	-0.008838941	-13951.5	0.8953836	0.01585919	0.13125	6.0	1555.9111807346344
34	-7145.475	10204.134	-1344.1886	-34408.55	334.8889	-90.94725	0.016276527	-90.71658	-90.9503	140000	1.2111664e-07	5364203.5	-0.018439677	-9287.5	0.8943478	0.015362215	0.11675	19.0	1601.3824543952942
35	-7018.836	7113.642	68.72457	-19619.75	396.7	-93.26537	0.5701382	-80.09639	-93.313995	144000	3.7670137e-08	3128820.5	-0.024846448	-5742.75	0.89506525	0.015000736	0.135	42.0	1647.0774383544922
36	-12549.8	9967.71	-2095.6553	-28523.334	560.1429	-95.17466	0.0008848965	-95.15845	-95.17504	148000	4.863739e-08	4765865.5	-0.021412194	-8680.5	0.88547647	0.015415596	0.1315	23.0	1692.5079510211945
37	-25576.453	16431.834	-2946.3616	-39933.06	739.8	-97.40747	0.0005947324	-97.403366	-97.407845	152000	4.673004e-08	12387262.0	-0.011991115	-19963.0	0.8851309	0.015936637	0.13275	7.0	1738.1409091949463
38	-6319.9297	9134.304	-1231.887	-35100.504	330.25	-100.69233	0.00037622347	-100.688545	-100.692535	156000	-5.6922435e-08	4473497.5	-0.017079016	-6249.5	0.8857323	0.015678607	0.091	16.0	1783.867830991745
39	-8276.635	11809.384	-1228.8544	-42482.312	375.2	-102.631325	0.0029819608	-102.5663	-102.63183	160000	-4.7445297e-08	6186449.5	-0.023265542	-7504.5	0.8862715	0.0150723355	0.13775	24.0	1829.4114146232605
40	-6313.606	9027.07	-1133.5895	-32173.975	353.0	-104.650856	0.001047234	-104.62895	-104.651115	164000	9.6447764e-08	3808045.0	-0.02226826	-5367.25	0.88616097	0.015386077	0.13	22.0	1874.9393110275269
41	-5490.013	3773.194	-1701.248	-10893.21	362.9	-106.39787	0.0008186287	-106.3898	-106.39816	168000	-9.4890595e-08	1868335.2	-0.022981998	-3508.5	0.88496995	0.015090669	0.121	37.0	1920.5898685455322
42	-4051.4136	3201.7168	-1146.589	-11121.513	298.6154	-107.82632	0.0034616645	-107.732506	-107.826805	172000	-6.2465666e-08	1531520.2	-0.027691735	-2612.875	0.8872175	0.015148159	0.1525	44.0	1966.2542595863342
43	-6461.7393	7457.609	-1605.9866	-27994.941	345.0909	-109.06833	0.005671219	-108.99417	-109.069664	176000	-1.4948844e-07	3247281.0	-0.021203097	-5122.5	0.88551813	0.015082878	0.114	20.0	2012.2294652462006
44	-2552.9119	1252.7026	-1204.3888	-6095.856	246.2	-110.781265	0.0004387833	-110.77157	-110.78148	180000	1.4066696e-08	765079.3	-0.008069678	-1598.25	0.8859031	0.015331062	0.16125	5.0	2057.716079711914
45	-2869.8608	1858.0707	-1527.2935	-8468.779	270.3846	-111.81374	0.0005169348	-111.80741	-111.81402	184000	6.2465666e-08	966206.06	-0.013154996	-1789.625	0.8860178	0.015316659	0.11725	12.0	2103.334522008896
46	-5909.9824	5448.31	-1779.0983	-20725.799	354.0909	-112.865486	0.00061962614	-112.860275	-112.86586	188000	3.7312507e-08	2684470.2	-0.020943439	-4386.75	0.8862248	0.015775032	0.12875	17.0	2148.938707590103
47	-5350.98	5787.655	-1468.2535	-21927.04	344.27274	-114.50447	0.0015616486	-114.4811	-114.50494	192000	7.385015e-08	2193716.8	-0.026556216	-3902.0	0.8849957	0.015315346	0.13725	43.0	2194.6475913524628
48	-6540.268	4401.03	-1225.7195	-12917.645	430.875	-116.10334	0.00045978607	-116.097565	-116.10355	196000	-5.9604646e-09	2404488.5	-0.019154547	-4709.75	0.8852932	0.015333039	0.116	20.0	2240.342873096466
49	-13167.088	12297.774	-1464.1373	-38855.344	550.1429	-117.85359	0.00139548	-117.80927	-117.85392	200000	-1.2683869e-07	6725778.5	-0.020026818	-10794.5	0.8852462	0.015156007	0.1405	23.0	2285.8866794109344
50	-15450.192	11554.342	-2029.6058	-28780.229	645.8333	-120.45198	0.00055771717	-120.44043	-120.45222	204000	2.7149916e-08	5708008.0	-0.02246571	-11072.5	0.88453525	0.0152169755	0.129	19.0	2331.566293478012
51	-10807.212	9088.057	-2536.9346	-31098.545	541.0	-123.08657	0.17617103	-119.17175	-123.10068	208000	8.702278e-09	4319343.5	-0.011013206	-7447.0	0.8845594	0.017047212	0.1365	7.0	2376.9169294834137
52	-9171.122	5872.7305	-2222.5637	-19512.723	504.85715	-125.2668	0.13705806	-122.728584	-125.28032	212000	1.9836426e-07	2813082.0	-0.015306949	-5581.5	0.8845876	0.015240273	0.11525	15.0	2422.5623211860657
53	-29410.152	9785.084	-12531.648	-36313.156	883.5	-127.16584	0.00022730762	-127.16358	-127.16599	216000	-3.5762786e-09	10956349.0	-0.021582376	-19328.0	0.8841165	0.015127029	0.12225	20.0	2468.284435033798
54	-16896.822	14917.315	-1676.1687	-39175.332	615.6667	-130.48184	0.099600054	-127.19533	-130.48961	220000	3.8027764e-08	7961275.5	-0.019947287	-13400.0	0.8846155	0.015305806	0.09625	16.0	2513.9458405971527
55	-20669.148	11378.641	-2302.0781	-32355.752	799.5	-133.29893	0.0014805874	-133.27376	-133.29921	224000	-6.008148e-08	6173736.5	-0.008568021	-11660.0	0.88846725	0.016381813	0.14175	6.0	2559.6468935012817
56	-11508.763	11598.533	-1616.2113	-36850.926	513.5714	-135.8631	0.0024893119	-135.79185	-135.86359	228000	8.004904e-08	5465816.5	-0.006246181	-8325.5	0.889735	0.016255528	0.13825	5.0	2605.1516971588135
57	-5516.118	6454.905	-1185.2694	-24844.123	361.63635	-138.03513	0.00028219933	-138.03157	-138.03526	232000	-1.7285346e-09	2204941.2	-0.012127353	-3501.75	0.89005136	0.015009929	0.12125	10.0	2650.4644412994385
58	-4404.696	4046.5525	-1020.69977	-14268.047	324.83334	-139.48132	0.00064157456	-139.46602	-139.48148	236000	-2.503395e-08	1563971.5	-0.02482199	-2504.625	0.890285	0.015279442	0.142	29.0	2696.131181240082
59	-5937.331	3194.8643	-2126.1604	-12880.746	399.4	-140.69278	0.0069886036	-140.53113	-140.69344	240000	2.384186e-10	1873611.6	-0.0302547	-3184.0	0.8857162	0.015049432	0.15775	49.0	2742.216652393341
60	-5324.0376	6375.155	-1028.6489	-20776.945	331.0909	-142.05524	0.00043690865	-142.04636	-142.05537	244000	-6.657094e-08	2574530.2	-0.010590664	-4039.0	0.88935924	0.015389734	0.13825	7.0	2788.0733942985535
61	-9493.077	8574.206	-1271.4395	-25091.154	468.85715	-143.6056	0.0007715907	-143.5942	-143.60587	248000	-1.1563301e-08	4349071.0	-0.01134727	-7780.5	0.8893265	0.017528648	0.16575	9.0	2833.685245513916
62	-7887.558	8176.167	-1261.1327	-23796.223	437.55554	-145.74088	0.003732274	-145.6547	-145.74153	252000	7.1287154e-08	3456339.0	-0.022153748	-5772.0	0.88877696	0.01511193	0.11775	29.0	2879.3952493667603
63	-11318.225	9129.074	-1581.6122	-27746.98	550.2857	-147.63237	0.0004750138	-147.62563	-147.63255	256000	-1.9788741e-08	4187759.0	-0.02115878	-7102.25	0.8840868	0.015745549	0.138	22.0	2925.0866119861603
64	-6538.1436	3764.1511	-1303.7311	-14151.247	401.1111	-149.6988	0.0008341564	-149.6796	-149.699	260000	3.376603e-08	2315917.0	-0.025516558	-4602.25	0.8842466	0.015050655	0.14	52.0	2971.0593571662903
65	-10993.431	8329.295	-1168.1517	-24643.973	540.3333	-151.40175	0.047234572	-149.9305	-151.40443	264000	-1.2640655e-07	3912496.5	-0.00892047	-7250.25	0.8718659	0.016265301	0.1205	6.0	3016.8927352428436
66	-4740.1587	3406.3228	-1771.8195	-11697.4375	349.72726	-153.49298	0.00028664275	-153.48898	-153.49309	268000	1.29342075e-08	1406263.2	-0.023025956	-2753.0	0.8714269	0.015179357	0.13225	41.0	3062.8173162937164
67	-5064.2437	4005.8447	-1197.7993	-14621.962	377.22223	-154.85493	0.00011947203	-154.85374	-154.855	272000	-1.4185906e-08	1650811.5	-0.02431357	-3007.125	0.8687162	0.015256888	0.135	26.0	3108.8017914295197
68	-5685.211	6136.129	-1263.604	-16182.536	379.375	-156.21274	0.25266007	-151.8686	-156.23619	276000	-3.218651e-08	3068534.5	-0.019610496	-5320.25	0.8695032	0.015146443	0.1315	20.0	3154.527135372162
69	-4500.69	4166.0083	44.846016	-15135.53	298.69232	-158.05186	0.006844999	-157.91536	-158.05281	280000	8.4877016e-08	1946663.9	-0.02603528	-3528.125	0.86522883	0.015227279	0.13875	37.0	3200.532452106476
70	-6936.7295	7184.029	-1249.176	-25281.861	380.9	-159.59366	0.117019415	-155.05626	-159.59795	284000	-8.0823895e-08	3141464.8	-0.0074243015	-5560.75	0.8605826	0.015026235	0.134	4.0	3246.644202709198
71	-2608.4316	1119.9666	-1525.296	-5936.69	248.21428	-161.49834	6.1734485e-05	-161.49747	-161.49838	288000	-9.202957e-08	913446.44	-0.017994514	-1936.8125	0.86043245	0.015427956	0.116	18.0	3292.4374480247498
72	-3599.4688	3534.341	-1058.0272	-14980.488	300.30768	-162.69337	0.00010812443	-162.69246	-162.69344	292000	1.9550324e-08	1302284.1	-0.025092479	-2199.875	0.86133987	0.0150879985	0.14275	32.0	3338.314639568329
73	-2388.8696	1670.3002	-931.34204	-6578.134	242.875	-163.92453	0.0004091532	-163.91487	-163.92459	296000	4.6670436e-08	643770.8	-0.0072787073	-1298.625	0.86139894	0.0153587265	0.13525	5.0	3383.7815330028534
74	-2643.2812	1917.2957	-969.57135	-6766.0303	259.4	-164.90771	0.00011890773	-164.90533	-164.90776	300000	-1.3828277e-08	746581.56	-0.016999487	-1421.25	0.86128014	0.015047106	0.11775	21.0	3429.625621318817
75	-3070.8408	2854.7212	-1180.806	-12189.757	263.06668	-165.92981	0.0005486734	-165.92294	-165.92993	304000	-2.7775764e-08	1086882.2	-0.032213904	-2054.375	0.85988164	0.0150243975	0.1705	70.0	3475.8536987304688
76	-2343.1074	2107.9524	-846.5125	-9960.145	245.125	-167.16826	9.153112e-05	-167.16714	-167.16832	308000	7.921457e-08	669654.4	-0.0144269755	-1328.75	0.8532274	0.015212008	0.1085	14.0	3521.8311812877655
77	-3798.63	4350.773	-1084.7252	-17734.764	301.84616	-168.20369	0.0004589801	-168.19496	-168.20377	312000	-3.3974648e-09	1539194.0	-0.014876572	-2802.125	0.85171974	0.015796887	0.15925	14.0	3567.403047323227
78	-3300.3638	2806.6301	-1086.567	-10497.353	284.92856	-169.67474	0.0003043831	-169.66861	-169.6748	316000	-7.18236e-08	1107399.5	-0.02751375	-2362.875	0.85120505	0.015049074	0.13775	56.0	3613.580196619034
79	-2583.5017	2424.3716	-1030.9559	-11434.13	251.6	-171.07466	0.0001311071	-171.07173	-171.07466	320000	-1.5556813e-08	725847.0	-0.03154524	-1614.875	0.85279775	0.01513562	0.175	75.0	3660.3961687088013
80	-2708.5789	1895.7863	-1158.1724	-9097.044	250.0	-172.25307	0.00024001182	-172.24866	-172.25313	324000	3.236532e-08	740550.5	-0.026919404	-1803.6875	0.8417022	0.015043582	0.14475	67.0	3706.804441690445
81	-2314.6257	1084.6774	-888.7576	-6064.202	233.52942	-173.49565	6.224623e-05	-173.49477	-173.4957	328000	-9.036064e-08	551395.56	-0.029680891	-1425.5	0.8355554	0.014728029	0.17125	79.0	3752.9441759586334
82	-2152.09	964.98016	-1055.9583	-4692.826	238.9375	-174.62819	0.00023628939	-174.62405	-174.62828	332000	-1.6093255e-08	442572.97	-0.031196965	-1189.9062	0.81991917	0.014591227	0.1785	79.0	3799.289144515991
83	-2012.1948	919.6466	-921.3246	-4144.7183	234.11765	-175.67578	6.362385e-05	-175.67528	-175.67584	336000	2.2023917e-08	446374.22	-0.023299063	-1149.125	0.8085623	0.015022263	0.15625	36.0	3845.215001344681
84	-2729.5103	1529.9263	-776.3083	-6011.0215	257.4	-176.7162	0.0014580312	-176.66487	-176.71634	340000	1.1411309e-07	694417.6	-0.02034007	-1829.1875	0.8015011	0.0154327545	0.11675	24.0	3891.227133989334
85	-2294.46	1243.3198	-974.4451	-6059.2676	245.1875	-178.0294	0.00034006967	-178.02023	-178.02946	344000	-2.7537347e-08	533488.2	-0.005484938	-1491.8125	0.7982776	0.017000433	0.19625	4.0	3936.9688596725464
86	-2375.6562	1422.382	-1003.1696	-5280.0986	246.1875	-179.25366	7.937431e-05	-179.25179	-179.25371	348000	-6.8843367e-09	588280.75	-0.01722818	-1606.0	0.79787284	0.015340188	0.12075	17.0	3982.764268398285
87	-1821.9603	654.47577	-996.60657	-3085.8506	212.27777	-180.52803	0.00017984377	-180.52612	-180.52808	352000	-1.6063451e-08	346352.25	-0.025051337	-1094.5625	0.79533595	0.015064068	0.1415	46.0	4028.7223150730133
88	-1915.4241	416.99973	-1075.7766	-2488.9355	221.27777	-181.61081	9.9568715e-05	-181.60995	-181.6109	356000	1.0043383e-08	332693.7	-0.027189948	-1091.4688	0.7920184	0.011347323	0.15125	79.0	4074.9192340373993
89	-2333.2554	1130.0339	-1032.9314	-4841.6533	234.23529	-182.69383	0.00010596595	-182.69302	-182.69388	360000	9.5784664e-08	540297.44	-0.026623348	-1676.625	0.787611	0.0150729455	0.1325	38.0	4120.640395402908
90	-1681.7749	692.9768	-907.0669	-3690.7073	229.3125	-184.03894	9.2919945e-05	-184.03822	-184.03899	364000	5.90086e-09	301089.78	-0.028983792	-1004.9375	0.78593016	0.015061674	0.155	62.0	4166.806715250015
91	-2161.2656	1284.5471	-1015.0436	-5841.0	247.6875	-185.12555	0.00028138465	-185.12144	-185.12563	368000	6.2063336e-08	523801.22	-0.016172644	-1524.7188	0.7884192	0.015283031	0.144	14.0	4212.496865034103
92	-2156.475	1296.3245	-822.8617	-6777.4087	247.0	-186.44171	0.001593811	-186.40254	-186.44193	372000	-3.5807492e-08	504612.7	-0.026498333	-1520.1562	0.7888346	0.015250779	0.1565	36.0	4258.36678981781
93	-2064.5515	817.9537	-1052.7726	-3982.0627	244.9375	-187.78848	0.0005621456	-187.7768	-187.78862	376000	4.2319297e-08	375623.16	-0.026255855	-1315.5938	0.79006875	0.01504193	0.15825	35.0	4304.274481058121
94	-2301.6472	1693.274	-1023.8114	-6928.505	245.8125	-189.06119	0.000532064	-189.05196	-189.06133	380000	-2.4765729e-08	586147.5	-0.03264934	-1779.1875	0.78591293	0.015108028	0.16625	52.0	4350.252073287964
95	-2526.325	1935.3472	-983.9722	-7965.575	260.6	-190.53853	0.001425957	-190.51183	-190.53871	384000	9.6559525e-09	625169.06	-0.016107103	-2021.5	0.78083986	0.015675316	0.1715	14.0	4396.421458005905
96	-2290.972	1605.9354	-980.42163	-6246.0386	254.73334	-192.13564	0.00033286918	-192.13112	-192.13571	388000	-3.6120415e-08	508641.94	-0.012742579	-1606.0312	0.7817669	0.015237419	0.1095	9.0	4442.185772657394
97	-2749.5928	1722.4928	-985.4602	-7504.048	262.2	-193.58778	0.00061054074	-193.57043	-193.58789	392000	-1.3113022e-08	671185.0	-0.023893602	-2285.3125	0.7836347	0.015114162	0.15525	29.0	4488.09926366806
98	-2238.6716	599.8272	-1124.3595	-3318.7437	226.29411	-195.30424	9.573446e-05	-195.30254	-195.30429	396000	-5.8710574e-09	410659.22	-0.004427886	-1789.0312	0.78531533	0.01648509	0.12325	4.0	4533.81640458107
99	-2313.1719	1015.2139	-1145.488	-4362.9756	242.8125	-196.8625	0.00021143997	-196.8584	-196.86253	400000	2.336502e-08	468104.38	-0.014831165	-1830.0625	0.7851145	0.015322349	0.13225	18.0	4579.707942247391
100	-2324.0107	818.2974	-1202.8307	-4178.4824	259.26666	-198.43759	0.00018222358	-198.43472	-198.43764	404000	2.43783e-08	463228.75	-0.017528955	-1825.8438	0.7875193	0.0151213035	0.14625	17.0	4625.555839776993
101	-2464.5032	1911.7389	-1127.4159	-8725.591	267.42856	-200.02623	0.000103582344	-200.02463	-200.02625	408000	-8.642673e-09	568828.56	-0.0073079984	-2138.75	0.7876588	0.016556434	0.182	5.0	4671.604947805405
102	-3261.5286	1723.3627	-1133.8778	-7335.3384	290.46155	-201.74985	0.0002834907	-201.7458	-201.74991	412000	6.657839e-08	829978.3	-0.017237429	-3152.25	0.7869639	0.015300026	0.11075	17.0	4717.562787055969
103	-2688.3196	1348.9092	-1281.4042	-5294.702	246.875	-203.835	0.00017526431	-203.83156	-203.83508	416000	5.990267e-08	615262.06	-0.033001874	-2597.875	0.78663707	0.015018196	0.19125	69.0	4763.85089969635
104	-2791.503	1453.6587	-1040.0946	-5330.1064	262.13333	-205.76242	0.00014106852	-205.75883	-205.76245	420000	-8.296966e-08	659317.25	-0.025392741	-2640.125	0.7740438	0.015213292	0.1425	33.0	4809.896373987198
105	-4238.6274	2784.733	-1277.7797	-11104.84	313.16666	-207.68423	0.2603637	-197.85576	-207.69681	424000	3.3915043e-08	1239397.0	-0.023692597	-4785.625	0.76975965	0.015200468	0.13675	25.0	4855.688462495804
106	-2705.6023	1517.5316	-1040.0598	-5915.789	254.71428	-210.24559	0.0001337951	-210.24295	-210.24567	428000	4.899502e-08	715039.9	-0.015706025	-2970.375	0.76390505	0.015219704	0.131	14.0	4901.628870487213
107	-2441.0923	1113.9592	-1185.5873	-5473.0786	248.64285	-212.3122	0.0009722543	-212.29666	-212.31236	432000	5.2452087e-09	858460.5	-0.012704149	-3146.9375	0.7620233	0.0151847815	0.0995	9.0	4947.335628271103
108	-2363.7817	858.2273	-1198.3284	-4251.7324	249.2	-214.40051	0.00011797249	-214.39748	-214.40053	436000	2.810359e-08	474896.06	-0.030156076	-2017.2188	0.7616609	0.015070226	0.17525	58.0	4993.664018630981
109	-2857.7324	1063.1296	-1127.6475	-4630.576	278.92856	-216.10815	6.656707e-05	-216.10715	-216.10822	440000	4.249811e-08	536558.56	-0.031821672	-2234.3125	0.7634983	0.015137336	0.188	77.0	5039.987504005432
110	-3279.189	3324.6355	-1216.6395	-14532.616	302.30768	-217.88274	0.011515278	-217.61304	-217.88376	444000	-6.568432e-08	829667.2	-0.015026665	-3029.625	0.7536096	0.015721397	0.09525	12.0	5085.695630311966
111	-2550.9343	996.8245	-1048.2109	-4811.76	258.13333	-219.94653	6.145713e-05	-219.9461	-219.9466	448000	-1.218915e-08	491261.25	-0.025884397	-2088.3125	0.7535665	0.015192323	0.14125	45.0	5131.7422885894775
112	-3157.914	2075.196	-1250.1287	-7967.3823	277.07144	-221.70076	0.0009895585	-221.67012	-221.70084	452000	-2.9683113e-08	841285.6	-0.027076274	-3132.0625	0.7583584	0.015063154	0.149	32.0	5177.416008710861
113	-3547.776	3544.0815	-952.0441	-15304.444	295.23077	-223.80322	5.064677e-05	-223.80232	-223.80322	456000	-8.094311e-08	1115305.4	-0.013302449	-3901.25	0.76173925	0.015175629	0.0885	8.0	5223.252001285553
114	-3386.1938	1676.0153	-1400.1893	-6411.4185	284.2857	-226.15065	0.08414557	-222.4087	-226.15353	460000	-2.014637e-08	766992.0	-0.025093853	-3346.5	0.76144207	0.0151198	0.14225	24.0	5268.988969326019
115	-2439.5542	1152.4095	-1210.3395	-4898.659	256.66666	-228.33905	4.5271954e-05	-228.33846	-228.33904	464000	6.7830086e-08	465790.3	-0.029743463	-1983.6875	0.75950235	0.015122015	0.165	61.0	5315.177699565887
116	-2822.5076	1806.9802	-1003.42523	-8024.539	279.57144	-230.05222	0.0006328049	-230.04237	-230.05234	468000	1.8775463e-08	602101.44	-0.023837768	-2267.5	0.7549195	0.0150120165	0.12225	30.0	5360.90283370018
117	-3062.153	2481.451	-1046.1506	-10751.909	264.73334	-231.83946	0.17609882	-228.6536	-231.85597	472000	5.13196e-08	781535.8	-0.016696367	-3061.1875	0.76013964	0.015118027	0.13625	12.0	5406.510671615601
