Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
72	-1776.958	384.7999	-1129.5994	-2514.6943	180.7619	-147.02734	0.00020045224	-147.02516	-147.02742	292000	-1.2910365e-07	385762.84	-0.0034634036	-1810.5312	0.7959462	0.02068538	0.2335	3.0	3383.4622049331665
73	-2567.813	2647.4802	-1260.0316	-13048.83	224.41176	-148.64426	9.637106e-05	-148.64247	-148.64429	296000	3.5256146e-08	903599.4	-0.026853679	-3225.4375	0.795913	0.015041431	0.14925	40.0	3429.697423219681
74	-1800.5664	355.06604	-961.5178	-2296.9075	190.21053	-150.77505	0.00017964025	-150.77303	-150.77515	300000	-1.5735626e-08	514235.5	-0.027829299	-2237.3438	0.79976207	0.015011908	0.1515	45.0	3476.2050008773804
75	-1814.5162	441.68658	-991.3221	-2640.0005	191.15	-152.6025	0.0001719238	-152.60107	-152.6026	304000	-5.710125e-08	381936.2	-0.030643485	-1820.0	0.7936621	0.0121310605	0.17075	79.0	3522.9957649707794
76	-3137.9326	4191.364	-1123.0977	-17442.793	263.33334	-154.24994	0.0010770009	-154.23912	-154.25017	308000	-1.7404556e-08	1209868.2	-0.021177422	-4200.75	0.779934	0.015727442	0.10025	15.0	3569.198489665985
77	-2428.2676	2830.6006	-1138.377	-14273.907	208.3158	-156.68443	0.00024420224	-156.68224	-156.68452	312000	-5.722046e-09	1017977.6	-0.016948573	-3336.0625	0.7779948	0.0150560625	0.093	13.0	3615.3456184864044
78	-2972.9568	3049.5012	-1170.2878	-11180.103	240.6875	-158.9034	0.007702513	-158.7726	-158.90439	316000	6.711483e-08	1098691.9	-0.0102778515	-4091.75	0.7758661	0.015458605	0.19125	6.0	3661.2788667678833
79	-2122.9006	1362.229	-1166.1389	-7662.8887	207.6842	-161.31482	0.00041695565	-161.30234	-161.3149	320000	3.7133695e-08	598220.75	-0.019269772	-2418.9375	0.77557313	0.015117809	0.14425	19.0	3707.3126804828644
80	-2684.8552	2045.656	-1317.3907	-9462.993	227.76471	-163.21147	0.0021018307	-163.15358	-163.21185	324000	2.9206275e-09	913115.2	-0.019723225	-3402.0625	0.7753544	0.015362492	0.134	12.0	3753.496153116226
81	-2812.111	1819.4614	-1120.0059	-7497.888	234.8125	-165.39955	0.0066794697	-165.16576	-165.40054	328000	-6.005168e-08	958231.6	-0.023848554	-3755.75	0.7741354	0.0150886895	0.11875	31.0	3799.767740249634
82	-2667.178	1609.3287	-1117.8738	-6263.0835	235.17647	-167.69826	0.20272101	-160.16765	-167.70834	332000	-3.9696694e-08	830924.2	-0.016548775	-3283.25	0.77482146	0.015323697	0.1465	14.0	3845.9029574394226
83	-2316.2544	2268.6199	-1213.2205	-11800.243	209.73685	-169.86871	0.0015761361	-169.83733	-169.86899	336000	-6.0379506e-08	786942.3	-0.00663016	-2768.4375	0.7760621	0.015774624	0.1985	4.0	3891.98756814003
84	-2568.8145	2160.7297	-1142.4268	-10736.592	230.82353	-171.86	0.00064190716	-171.84085	-171.86008	340000	2.3961068e-08	782596.25	-0.021656957	-2975.3125	0.7764225	0.015168119	0.104	22.0	3938.1328859329224
85	-2400.5732	1429.9215	-1239.3514	-6580.698	214.77777	-173.91043	0.027472857	-172.71326	-173.9119	344000	-5.975366e-08	712560.56	-0.024924044	-2677.5625	0.7759775	0.015332733	0.1145	29.0	3984.406038045883
86	-2394.5713	1348.5479	-1395.3833	-6626.1104	217.61111	-175.69016	4.5920243	-7.543708	-175.87152	348000	-2.0056962e-08	652860.7	-0.026367191	-2553.3125	0.7820664	0.015130313	0.14325	35.0	4030.774744272232
87	-2171.1836	930.6171	-1050.8015	-5707.4155	199.05	-177.75105	0.9934341	-134.80995	-177.78365	352000	5.0887465e-08	547678.0	-0.03096917	-2315.375	0.7825603	0.013329351	0.16575	79.0	4077.5951454639435
88	-1801.0598	504.87106	-1284.4224	-3274.72	196.5	-179.61647	0.00011182439	-179.61487	-179.61653	356000	-3.615022e-08	326670.78	-0.02721281	-1516.8438	0.7748216	0.007720908	0.1595	79.0	4124.270371675491
89	-2260.832	1241.5769	-1109.5967	-5953.383	210.0	-181.1289	0.0026992548	-181.01021	-181.12915	360000	-4.428625e-08	599122.94	-0.026164794	-2421.5	0.7597401	0.015034969	0.14975	45.0	4170.716358423233
90	-2140.5632	1044.5712	-1033.1569	-5482.671	207.42105	-183.00104	0.023819968	-181.92218	-183.00212	364000	-1.9431114e-08	529433.06	-0.01549224	-2247.0	0.76173073	0.0153704705	0.131	12.0	4216.913313627243
