Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
34	-1688.8336	449.33887	-972.6752	-3291.1523	172.34782	-76.44347	0.06867634	-73.99647	-76.448105	140000	-2.0742416e-08	488110.16	-0.024942527	-2027.5	0.8605006	0.015007631	0.1555	67.0	1622.9013249874115
35	-2813.1501	5204.3276	-1017.1561	-22953.52	210.6875	-78.04843	0.005953226	-77.96262	-78.05002	144000	6.937981e-08	2566527.0	-0.019053692	-6756.5	0.85606056	0.015376873	0.115	14.0	1669.125818490982
36	-2927.661	5216.754	-1005.1179	-24359.006	221.33333	-80.787796	0.0033689484	-80.72899	-80.78898	148000	-3.284216e-08	1703269.2	-0.016489193	-4896.625	0.85432935	0.015164284	0.116	14.0	1715.3493204116821
37	-1772.6737	892.893	-1008.3032	-5510.6914	184.28572	-83.18116	0.030523159	-82.32189	-83.18494	152000	-5.1379203e-08	574896.25	-0.019008627	-2117.125	0.8527115	0.015015234	0.14125	25.0	1761.7863552570343
38	-1593.6776	361.44485	-942.9121	-2262.1729	174.90909	-84.79228	0.00256515	-84.71541	-84.79296	156000	1.6093255e-08	431760.97	-0.0240299	-1687.8438	0.8525655	0.015059083	0.131	54.0	1808.2896757125854
39	-1514.3495	336.5948	-958.3877	-2117.5085	178.36363	-86.20951	0.001791398	-86.17519	-86.21013	160000	5.027652e-08	402911.97	-0.019824727	-1572.0312	0.8480015	0.015261467	0.112	31.0	1854.726947069168
40	-2793.3372	2441.9397	-1001.6827	-9143.142	219.33333	-87.588135	0.0027043116	-87.548256	-87.5893	164000	-4.5478345e-08	1307872.5	-0.025821172	-4043.25	0.84885263	0.015027538	0.13425	40.0	1901.243955373764
41	-2215.1758	2389.751	-787.4727	-12540.211	196.7	-89.75399	0.0050998926	-89.65901	-89.75531	168000	1.1384487e-08	1055787.4	-0.025105353	-3141.75	0.8466302	0.015147768	0.12725	31.0	1947.6018555164337
42	-2821.7444	3055.2917	-959.0239	-11767.654	234.88235	-91.72375	0.0027703568	-91.683556	-91.72471	172000	-7.867813e-09	1338514.1	-0.008877263	-4247.125	0.85081065	0.0150529565	0.1115	5.0	1993.6639261245728
43	-2008.6936	1286.4894	-1030.286	-6111.0483	194.0	-93.97061	0.005460204	-93.752396	-93.97154	176000	6.979704e-08	689329.25	-0.017213492	-2468.8125	0.851527	0.015754214	0.148	17.0	2092.6276621818542
44	-2070.4785	1200.9236	-1072.8801	-7260.2827	186.7619	-95.73089	0.04785456	-94.46032	-95.73557	180000	1.6868114e-08	727327.3	-0.027861713	-2573.5625	0.8481145	0.015140974	0.13275	63.0	2139.293987751007
45	-1834.887	1117.2897	-1101.3413	-6671.7456	186.57143	-97.50973	0.0011787241	-97.49255	-97.510185	184000	9.435415e-08	626545.56	-0.023027688	-2205.1875	0.8458763	0.015131747	0.141	40.0	2185.934821128845
46	-1646.5455	483.96777	-1132.7203	-3212.1785	182.61905	-99.17517	0.0020174524	-99.141655	-99.17575	188000	-2.232194e-08	450901.3	-0.027776476	-1817.6562	0.8520757	0.015030614	0.16875	54.0	2232.475348472595
47	-2199.5728	1552.4547	-989.1394	-6670.7275	205.36842	-100.70211	0.0009214163	-100.68575	-100.7025	192000	-7.4625014e-08	817453.3	-0.02028203	-2764.375	0.83984375	0.015061361	0.13125	18.0	2278.737873315811
48	-2955.0342	5434.2466	-1054.0776	-24619.95	234.52942	-102.56436	0.0045775096	-102.46105	-102.56511	196000	-2.515316e-08	1806954.9	-0.019293291	-4969.25	0.8438023	0.015235934	0.12025	18.0	2325.078291416168
49	-1903.0437	893.8942	-1098.8019	-5447.851	193.1	-105.04271	0.006788782	-104.85102	-105.04379	200000	1.5866756e-07	550135.6	-0.026841693	-2200.5	0.8443274	0.015078869	0.127	45.0	2371.508224964142
50	-1957.2448	428.02698	-1216.7836	-2810.6077	187.09525	-106.76683	0.019956363	-105.968185	-106.76831	204000	-1.5437603e-08	536342.56	-0.02631008	-2250.8125	0.8466068	0.01512515	0.14475	49.0	2418.1304280757904
51	-1690.8334	438.04782	-945.19305	-2469.7341	193.5	-108.46645	0.019916713	-107.79127	-108.468834	208000	1.4662743e-08	424448.72	-0.006512147	-1797.2188	0.83814603	0.015332336	0.16475	5.0	2464.3929781913757
52	-1624.8846	329.8475	-1047.2195	-2271.8818	176.72728	-110.014175	0.010726038	-109.64949	-110.0155	212000	-7.7098605e-08	390871.06	-0.004460192	-1704.3438	0.83790284	0.0152543355	0.15	4.0	2510.6385600566864
53	-1655.0199	536.1263	-925.92065	-3397.6157	174.81818	-111.524956	0.016020328	-111.13249	-111.527176	216000	1.424551e-08	412773.25	-0.017600406	-1789.2188	0.83798575	0.015050504	0.125	23.0	2556.938448905945
54	-1780.6711	403.44305	-1138.523	-2705.2754	187.19048	-113.08221	0.026577516	-112.610466	-113.08627	220000	2.8431415e-08	454579.66	-0.025807386	-2006.875	0.83796406	0.015148394	0.12125	45.0	2603.3661749362946
55	-1670.3534	575.3759	-871.26154	-3614.6277	189.80952	-114.74237	0.058742262	-112.905304	-114.7477	224000	-2.8163194e-09	423126.28	-0.016273525	-1862.5312	0.83395857	0.01567887	0.1205	20.0	2649.6342322826385
56	-1455.2799	390.5988	-953.0419	-2183.5042	168.39131	-116.36723	0.015755732	-115.98449	-116.369675	228000	4.374981e-08	343013.1	-0.025268037	-1543.9375	0.8357792	0.015076712	0.137	44.0	2696.1633422374725
57	-1537.7812	388.40842	-960.10187	-2363.0173	180.31818	-117.86309	0.017110074	-117.29871	-117.86478	232000	-2.7894973e-08	355391.3	-0.029465197	-1630.5	0.8267462	0.015128979	0.15725	54.0	2742.644147157669
58	-1772.8025	707.25653	-891.8756	-4130.9766	186.85715	-119.400955	0.030664265	-118.58495	-119.40442	236000	-1.3560057e-07	456477.25	-0.0074067623	-2059.1562	0.81945187	0.01785969	0.1705	5.0	2788.8703565597534
59	-1543.2721	546.7929	-943.3117	-3599.1826	183.57143	-121.13579	0.03490981	-120.31729	-121.139435	240000	-1.0669232e-08	369354.97	-0.02485499	-1759.5312	0.81896144	0.015168053	0.1285	44.0	2835.3973410129547
60	-1426.131	449.71213	-822.5675	-2705.6992	173.13043	-122.768845	0.039299473	-121.697845	-122.77324	244000	-8.6605546e-08	340302.9	-0.023297712	-1577.8125	0.817328	0.01500558	0.145	39.0	2881.734978199005
61	-1586.3726	378.92175	-1053.2667	-2347.0447	176.13637	-124.32028	0.067007445	-122.334015	-124.33023	248000	1.6063451e-08	375677.84	-0.020969115	-1845.125	0.8126609	0.015037391	0.1445	28.0	2928.1776719093323
62	-1695.2432	577.7056	-994.17883	-3072.3674	193.0	-126.013084	0.007188784	-125.80145	-126.01424	252000	1.37239695e-08	410728.12	-0.018638479	-1979.0938	0.8060981	0.015361028	0.10475	24.0	2974.5834517478943
63	-1603.0972	378.3447	-727.74567	-2451.3718	173.43478	-127.76173	0.15189718	-123.74454	-127.77412	256000	9.2461704e-08	373609.16	-0.020613415	-1887.8125	0.8080452	0.015402359	0.1535	30.0	3021.0638999938965
64	-1871.0159	1773.0371	-823.61395	-9608.523	188.80952	-129.49303	0.2697441	-120.6578	-129.50755	260000	1.0162592e-08	716362.9	-0.018835077	-2685.625	0.8039173	0.016080674	0.13075	19.0	3067.137672662735
65	-2309.5684	1486.5531	-975.0687	-5019.1978	205.42105	-131.525	0.80950695	-95.4425	-131.55788	264000	1.17778775e-07	849062.9	-0.023785733	-3629.3125	0.8007455	0.015274469	0.1445	39.0	3113.50932264328
66	-1780.276	764.9481	-812.79926	-3688.205	187.61905	-133.87128	1.0706891	-97.181656	-133.93304	268000	-3.6358834e-08	468312.12	-0.020769322	-2229.25	0.8037474	0.01505366	0.115	22.0	3159.6777017116547
67	-2228.3853	1361.6296	-941.3656	-6813.6167	213.77777	-135.70638	2.071555	-68.94902	-135.83936	272000	-1.4093519e-07	666280.44	-0.012763883	-3053.9375	0.80435467	0.015262723	0.1135	8.0	3205.6482269763947
68	-2364.2188	1871.2172	-831.5349	-9365.087	215.88889	-137.73817	4.978331	35.4037	-138.01411	276000	1.3113022e-09	887762.1	-0.006669092	-3607.125	0.8048027	0.015180506	0.15125	6.0	3251.596284866333
69	-2295.6921	2308.413	-997.5295	-11440.028	204.94737	-140.00612	4.994806	-18.793663	-140.3728	280000	-2.065301e-08	928611.8	-0.024252208	-3509.5	0.8053008	0.01574322	0.13075	24.0	3297.718621492386
70	-2625.428	2781.8174	-822.29596	-13006.955	217.05556	-142.69113	0.010397512	-142.25035	-142.69229	284000	1.8835069e-08	1217084.5	-0.019724954	-4359.5	0.80659	0.015614376	0.08175	19.0	3343.716563463211
71	-1619.8168	610.96533	-972.7723	-3465.8828	185.90475	-145.23825	0.32030997	-133.43753	-145.25497	288000	-1.1086464e-08	382318.44	-0.03388219	-1836.0625	0.8070363	0.015001684	0.18425	75.0	3390.218571662903
72	-2670.139	4174.7573	-856.21643	-17716.545	228.64706	-146.6715	4.5163364	-33.45507	-146.97704	292000	1.1861324e-08	1331598.2	-0.008472724	-4599.75	0.80330753	0.015429613	0.14975	6.0	3435.933320760727
73	-4149.7056	4963.5176	-1045.2715	-20512.434	277.2857	-149.46753	0.088920206	-145.14099	-149.47272	296000	-2.425909e-08	1941267.9	-0.01698285	-7219.25	0.80254674	0.015098678	0.101	15.0	3481.901456594467
74	-2573.9104	2851.7078	-964.0669	-10909.67	209.8421	-152.4876	3.0017438	-48.164585	-152.66669	300000	5.8352946e-08	1258179.8	-0.02097944	-4244.125	0.80352634	0.015069985	0.11825	19.0	3527.7437431812286
75	-2443.074	2347.0889	-908.1904	-10892.488	224.29411	-155.13397	0.24495082	-143.85573	-155.14685	304000	6.3359735e-08	927883.06	-0.0075009773	-3272.625	0.8054241	0.016653035	0.181	5.0	3573.3168659210205
76	-2075.6746	1579.1503	-824.4178	-6728.1973	202.94737	-157.1211	3.4368525	-26.102594	-157.29205	308000	2.4765729e-08	683288.25	-0.010536169	-2496.5625	0.80582833	0.015048092	0.13425	7.0	3618.9758315086365
77	-2977.481	3389.4214	-891.58704	-12919.534	240.0	-158.80983	5.9728885	35.49851	-159.17056	312000	-5.9127807e-08	1894032.0	-0.022665495	-6095.75	0.80581844	0.015899127	0.14175	18.0	3664.706442832947
78	-5398.989	7476.89	-929.5987	-23635.48	311.91666	-161.09111	12.027389	39.60207	-161.99876	316000	-2.8848648e-08	3115802.0	-0.018399248	-10227.25	0.8051611	0.015144474	0.14025	15.0	3710.539614677429
79	-2432.9421	3054.8274	-892.16736	-12069.974	227.82353	-165.5161	0.24788104	-156.58496	-165.52667	320000	8.022785e-08	1051336.2	-0.023423837	-3212.375	0.80305296	0.015351813	0.137	27.0	3756.378760099411
80	-3074.4148	5263.3677	-1065.2856	-24056.834	230.52942	-167.60481	0.23712322	-155.63982	-167.61462	324000	1.0097027e-07	1719082.8	-0.020111147	-4377.25	0.8006995	0.015595838	0.1215	18.0	3802.2241756916046
81	-2299.372	1833.9519	-981.2845	-7475.125	222.11765	-169.72984	4.1858244	4.325966	-169.91466	328000	3.528595e-08	739777.25	-0.018595317	-2472.75	0.80199283	0.015831156	0.10975	18.0	3848.042466402054
82	-3463.2212	4314.5723	-855.5293	-17378.346	258.8	-170.26253	16.747778	147.74464	-171.6987	332000	-1.2594461e-07	1574062.1	-0.0218131	-4711.375	0.798016	0.01556761	0.13525	20.0	3893.8271312713623
83	-3269.2925	3611.1536	-929.9734	-13867.648	247.5	-173.97011	1.4851395	-120.03937	-174.03836	336000	6.437302e-08	1492987.9	-0.00896543	-4439.125	0.79429644	0.015258815	0.21725	5.0	3939.3763494491577
84	-3215.675	4664.1753	-907.83496	-20307.057	237.5	-176.33656	0.9388748	-136.9586	-176.3754	340000	-4.5657156e-08	1644712.5	-0.012128545	-4416.375	0.79405284	0.01597858	0.13325	8.0	3984.900041818619
85	-1805.2089	1203.2568	-867.104	-5524.208	204.3158	-178.68639	0.063053645	-176.55028	-178.68958	344000	3.516674e-09	473657.84	-0.022042295	-1570.2812	0.7941501	0.015072485	0.1325	31.0	4030.7676479816437
86	-1729.1956	998.4626	-918.9009	-5711.8877	196.36842	-180.06325	0.8654622	-147.10207	-180.13266	348000	-2.4557114e-08	473006.94	-0.027103744	-1616.4375	0.796767	0.015086248	0.14325	53.0	4076.8678069114685
87	-2086.5938	2263.9536	-850.14716	-10663.814	216.77777	-180.91364	11.388524	135.0094	-181.53183	352000	3.8921833e-08	726385.8	-0.023549631	-2071.1875	0.7966233	0.015125646	0.1225	30.0	4122.549493074417
88	-1778.0754	815.30145	-928.337	-4429.4824	196.6842	-182.59999	7.623238	-2.9552832	-183.11273	356000	-3.33786e-08	430713.0	-0.027107663	-1748.8438	0.79278904	0.015014698	0.15875	45.0	4168.390201807022
89	-2807.3977	1972.9022	-872.1913	-7824.102	254.0	-183.87344	6.8262067	-52.465286	-184.58691	360000	4.3213366e-09	883543.2	-0.019880002	-3612.25	0.78455466	0.01505625	0.11475	17.0	4214.151448726654
90	-2668.0918	1511.7655	-933.4719	-6302.969	226.05882	-186.21097	4.8008347	-67.6373	-186.5539	364000	-4.839897e-08	792499.3	-0.022068249	-3019.1875	0.78285336	0.01579912	0.1605	17.0	4259.946932792664
91	-1600.4358	717.86694	-1019.7799	-4347.572	193.7	-187.23947	11.458378	20.004965	-188.5467	368000	-1.5199184e-08	332017.2	-0.029703073	-1298.8438	0.7809036	0.015002735	0.1885	53.0	4305.866897821426
92	-2216.1711	1328.1416	-925.7579	-6010.5513	220.38889	-189.5198	4.2610936	-67.14579	-189.85664	372000	-2.6702882e-08	619420.06	-0.021431291	-2203.8125	0.773173	0.015024118	0.14225	22.0	4351.703446149826
93	-2187.108	1231.1263	-843.42285	-5894.3213	219.66667	-190.30565	13.583222	92.28969	-191.54971	376000	2.9027461e-08	576503.1	-0.009709996	-2244.125	0.7725467	0.016079776	0.126	7.0	4397.364686250687
94	-3521.8086	4168.509	-1023.9685	-17243.021	272.7857	-193.0773	3.3517356	-65.52096	-193.27376	380000	2.4080277e-08	1325042.8	-0.019219924	-4376.75	0.7725836	0.016014455	0.12275	14.0	4442.970681428909
95	-2526.2068	1541.7819	-1009.44824	-6072.099	232.88235	-194.86823	9.6582775	23.513071	-195.67819	384000	2.6226044e-08	714455.44	-0.013650757	-2772.9375	0.77153784	0.015933983	0.1	9.0	4488.660990953445
96	-2586.434	1545.5735	-955.1076	-6613.41	249.78572	-197.11331	7.4566984	26.505625	-197.64429	388000	-6.318092e-08	945181.4	-0.018043213	-3479.375	0.7708762	0.015004682	0.13575	18.0	4534.435405492783
97	-2542.7507	1406.679	-1025.2793	-6764.4536	264.42856	-198.80663	11.701604	54.1663	-199.79951	392000	-2.9981138e-08	664704.9	-0.016649438	-2638.375	0.76991725	0.016070038	0.1055	11.0	4580.017613649368
98	-2326.1956	1793.6853	-944.3528	-7273.2188	231.17647	-199.96404	15.775905	75.615524	-201.68503	396000	3.4570693e-09	693543.3	-0.02702651	-2426.3125	0.76921254	0.015221312	0.1455	26.0	4625.788262844086
99	-2173.6943	1111.963	-937.6076	-5286.2817	212.72223	-201.58044	15.747655	55.215263	-203.49146	400000	3.98159e-08	524728.6	-0.021190709	-2114.2812	0.7714064	0.015831655	0.11725	21.0	4671.400299549103
100	-5730.279	5571.893	-1363.2076	-20330.328	358.0	-203.74231	13.455516	36.265003	-205.15712	404000	-2.5510788e-08	2188530.0	-0.017144566	-7953.0	0.76927125	0.015806926	0.12825	12.0	4717.0849142074585
101	-2194.87	1213.4595	-964.61804	-5640.93	228.85715	-206.32607	15.699202	34.69968	-208.31737	408000	4.768372e-10	1185702.4	-0.025234444	-4079.0	0.7693715	0.015641565	0.122	25.0	4762.871689796448
102	-2184.472	1180.523	-950.9384	-5314.378	232.0	-208.38046	15.676681	16.37932	-210.66228	412000	3.3915043e-08	473015.47	-0.019763814	-1948.7812	0.7619441	0.01534859	0.1205	26.0	4808.6765196323395
103	-5299.2764	6191.8447	-955.7197	-21886.008	361.4	-211.37544	9.639612	-20.035872	-212.26897	416000	-1.398623e-07	1976572.6	-0.016157549	-6717.875	0.7629547	0.015550177	0.11975	10.0	4854.333326101303
104	-5229.28	6536.131	-1360.5498	-24227.29	348.4	-213.54942	14.826391	42.36186	-215.13702	420000	5.1140784e-08	2179842.8	-0.024980009	-7270.75	0.76296353	0.015275438	0.15225	19.0	4900.085953235626
105	-2068.0544	1199.3738	-961.8281	-5345.394	213.6	-216.04285	15.537731	-3.7064142	-218.14069	424000	-2.4795533e-08	1312713.0	-0.009589048	-3772.875	0.76190794	0.017816648	0.18625	6.0	4945.612233638763
106	-4538.775	3140.9746	-1130.0854	-10490.16	329.5	-218.29639	16.79667	52.32029	-220.31874	428000	-6.866455e-08	1405512.8	-0.024024105	-4835.875	0.7617943	0.015319293	0.174	25.0	4991.371241807938
107	-2572.5652	1737.141	-951.7745	-8240.676	262.42856	-220.59062	16.396029	12.314859	-222.69316	432000	-1.9431114e-08	660456.5	-0.017792499	-2351.0	0.7592389	0.01624858	0.1215	15.0	5036.939443588257
108	-3342.982	2524.8398	-1085.5016	-9876.244	311.9091	-222.67018	15.0208435	4.904911	-224.40176	436000	1.3828277e-08	1095033.6	-0.016757363	-3585.25	0.75887716	0.015168451	0.13375	10.0	5082.631806612015
109	-2716.895	1850.8784	-792.84576	-8483.332	248.33333	-223.97208	16.703472	9.504578	-226.45717	440000	-2.3961068e-08	799172.3	-0.022343056	-2778.0	0.75938594	0.015077673	0.1315	20.0	5128.343610048294
110	-2631.7346	1915.6548	-828.9221	-8347.81	284.14285	-224.94931	21.888708	21.990807	-228.28918	444000	1.31726265e-08	694977.0	-0.020954981	-2274.9375	0.75819373	0.015396338	0.088	19.0	5174.071716785431
111	-3266.9622	3226.8608	-966.395	-14495.661	284.7857	-226.82393	19.325811	10.132672	-229.9204	448000	1.2516975e-08	1064030.0	-0.023313109	-3249.75	0.7595234	0.015565602	0.13275	22.0	5219.832891464233
112	-3211.0564	1839.7582	-836.2128	-6164.25	288.46155	-228.48071	21.942833	12.79904	-231.88298	452000	1.6987324e-09	757285.1	-0.0051629785	-2696.5	0.7605957	0.015556955	0.163	4.0	5265.300140380859
113	-5620.4834	7972.845	-1520.709	-28769.125	349.36365	-232.29256	13.881277	-12.1592455	-233.7278	456000	5.4836273e-09	2759528.0	-0.020483973	-7382.5	0.7606104	0.01563963	0.12875	15.0	5311.06037569046
114	-6057.967	8822.806	-1333.652	-33613.625	343.9091	-234.65564	17.034388	13.081558	-236.66461	460000	-1.7404556e-08	3325810.2	-0.022019703	-7828.75	0.7595675	0.015280894	0.115	17.0	5356.765153884888
115	-4253.882	1610.5536	-1822.4673	-6392.9854	321.75	-236.15215	22.56294	19.19087	-239.69814	464000	-8.392334e-08	1127451.1	-0.022085654	-4178.125	0.75958896	0.015433198	0.12275	22.0	5402.399200677872
116	-2723.3093	2348.2798	-751.4597	-9489.965	251.93333	-238.50487	22.230347	73.19725	-241.8876	468000	1.990795e-08	820648.06	-0.02328267	-2378.4375	0.7568647	0.015385103	0.1385	17.0	5448.054325342178
117	-3121.4136	2501.776	-748.8282	-10435.921	276.2857	-239.48459	25.79049	117.82788	-243.53487	472000	3.0755995e-08	907850.5	-0.016861632	-3045.625	0.75344056	0.015482468	0.08575	14.0	5493.694009065628
118	-3946.6323	6576.1577	-734.67816	-25985.521	291.76923	-241.767	23.019041	2.1858747	-245.27155	476000	-6.03199e-08	1974545.2	-0.011033283	-4379.125	0.75243664	0.015505888	0.12375	6.0	5539.2602326869965
