Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
107	-3540.2139	1553.2163	-1343.5862	-6534.047	290.07693	-230.72166	0.00018417854	-230.71704	-230.72171	432000	-9.600818e-08	876877.1	-0.007673111	-2880.625	0.821198	0.01650493	0.13425	6.0	4879.187170743942
108	-3234.1216	1739.9617	-1724.8767	-8316.9375	259.14285	-232.49944	0.00052316434	-232.49054	-232.49951	436000	5.7458877e-08	933782.94	-0.015988642	-2989.875	0.82091737	0.016003499	0.1255	11.0	4924.241299152374
109	-3784.94	1668.2131	-1375.146	-6723.239	284.35715	-234.30638	0.0013356555	-234.2847	-234.30658	440000	1.2874604e-08	1052832.4	-0.02745143	-3405.375	0.8202056	0.015246763	0.14	29.0	4969.785279750824
110	-3654.7356	2044.1865	-1405.0713	-8189.8813	280.69232	-236.23741	0.00298323	-236.17107	-236.2378	444000	2.503395e-09	1068282.5	-0.020654539	-3589.5	0.8200849	0.015138938	0.1205	16.0	5015.102608680725
111	-5331.5444	6726.057	-1378.6403	-23635.922	330.58334	-236.51059	18.192678	21.96188	-238.22896	448000	-4.9352646e-08	2206521.2	-0.012466253	-13841.0	0.8177159	0.016129011	0.1155	9.0	5060.215054035187
112	-3428.2231	3766.456	-1135.9431	-15792.564	286.15384	-240.77292	0.007041632	-240.44696	-240.77345	452000	3.8057564e-08	865440.8	-0.01789386	-2822.75	0.81663924	0.015202388	0.11575	17.0	5105.406811714172
113	-2872.258	1678.6643	-1399.9757	-6664.902	256.0	-242.57831	0.0023337305	-242.49756	-242.57855	456000	8.5830685e-09	1543222.1	-0.022119356	-4148.875	0.8158369	0.015628751	0.13175	23.0	5150.827023506165
114	-2850.6384	3316.1687	-144.64682	-14831.937	262.6	-244.64038	0.6484908	-225.88008	-244.68626	460000	-3.606081e-08	665387.0	-0.024651235	-2159.4375	0.811881	0.015073792	0.13175	28.0	5196.317715406418
115	-2927.7188	1260.0325	-1331.953	-5995.7173	254.53334	-246.19328	1.0009215	-207.70044	-246.24692	464000	-1.11997124e-07	637293.75	-0.026888067	-2207.875	0.8077294	0.015214088	0.138	31.0	5241.732591629028
116	-2727.559	1441.3123	-1064.7651	-5719.4565	244.8125	-246.4818	18.575996	189.525	-247.79846	468000	7.593632e-08	575578.75	-0.0068866354	-2092.1875	0.80668336	0.0180536	0.184	5.0	5286.901820898056
