Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
10	-6306.43	4796.2207	-1399.3994	-17652.56	330.16666	-29.401766	1.0375459	-9.533581	-29.483747	44000	5.918741e-08	3484681.2	-0.024871515	-12233.0	0.911734	0.015155856	0.13	40.0	515.1715135574341
11	-3676.2837	2931.7456	-965.67615	-11061.478	243.4375	-33.213615	0.008436474	-33.045498	-33.216118	48000	1.6093255e-09	2023930.9	-0.010268473	-6636.0	0.9082513	0.015269858	0.10475	11.0	561.8926422595978
12	-3644.5842	3863.2283	-1046.2098	-15120.531	232.70589	-35.058784	5.3318563	22.224018	-35.933468	52000	1.1003017e-07	2220218.2	-0.01006192	-8567.25	0.9070869	0.015362811	0.10225	8.0	608.5916247367859
13	-3002.8687	1677.837	-1239.7876	-6625.191	215.55556	-38.493546	0.17844823	-32.845726	-38.506714	56000	9.036064e-08	1367571.8	-0.022339124	-4518.0	0.9063218	0.015330954	0.12725	41.0	655.6102457046509
14	-6098.313	7549.9717	-1510.1144	-31112.996	304.07693	-40.6311	0.46646464	-26.5313	-40.672535	60000	5.0514938e-08	4142029.8	-0.029551122	-10501.75	0.89968354	0.008943535	0.1625	79.0	702.7745549678802
15	-3456.3809	2131.6572	-1255.1462	-9675.664	243.6875	-43.72894	0.3866332	-36.87387	-43.78103	64000	6.2406066e-08	1550936.8	-0.01806744	-4842.75	0.8966655	0.015100066	0.1205	20.0	749.5715847015381
16	-3847.0679	3298.1704	-1316.3961	-13983.654	245.375	-45.936634	0.068496905	-44.25799	-45.94746	68000	-2.5480986e-08	2046103.8	-0.01947393	-5578.875	0.89893	0.015742134	0.128	18.0	796.2724821567535
17	-4693.818	2962.444	-1004.1655	-13062.514	284.14285	-48.203594	0.012452083	-47.850193	-48.206207	72000	-2.0623206e-08	2133127.2	-0.018386923	-6369.75	0.8973984	0.015048748	0.1065	25.0	843.1465401649475
18	-8457.088	10765.926	-1507.4008	-40491.637	375.9	-50.594948	0.12513044	-48.5512	-50.610565	76000	-2.9206277e-08	6003440.5	-0.016870473	-12363.5	0.89548516	0.015188516	0.1225	16.0	889.8283529281616
19	-5224.484	6333.236	-1196.1544	-25044.22	296.76923	-53.82146	0.0011937029	-53.80334	-53.82184	80000	2.2768974e-08	2949347.5	-0.018277684	-6923.5	0.898046	0.015436673	0.1055	17.0	936.4951732158661
20	-4549.044	5469.146	-1395.4937	-23904.385	258.6	-56.23514	0.19326982	-53.771744	-56.265667	84000	-3.3333897e-08	3039853.8	-0.021835987	-6711.75	0.8984619	0.015058208	0.11375	32.0	983.4805817604065
21	-3737.375	1744.7434	-1353.2886	-7456.831	258.8	-58.572376	0.3298984	-44.23753	-58.587124	88000	-2.4646521e-08	1554374.4	-0.025449455	-4225.875	0.8981454	0.015051414	0.12975	41.0	1030.2017390727997
22	-2896.9097	1573.0974	-1449.0984	-7090.7104	217.27777	-60.47136	0.017816551	-60.25274	-60.474358	92000	6.55055e-08	1203805.1	-0.021257943	-3199.125	0.89956236	0.015330422	0.129	28.0	1076.9779689311981
23	-2548.4004	1251.1136	-1391.5892	-6025.6655	202.78947	-62.117847	0.000695109	-62.102196	-62.11802	96000	-4.2319297e-08	968807.25	-0.0043758657	-2676.9375	0.8975382	0.015289585	0.12375	5.0	1123.6466336250305
24	-6151.7173	9124.766	-1282.4843	-34320.9	306.9091	-63.63043	0.024877708	-62.813316	-63.633965	100000	1.3899803e-07	5022110.0	-0.012984043	-10386.5	0.89765984	0.01571191	0.14425	8.0	1170.2090020179749
25	-11131.715	13207.353	-1715.3447	-36398.016	437.75	-66.48481	0.05603099	-64.85209	-66.490685	104000	5.7220458e-08	6771481.5	-0.0088038165	-14819.0	0.89876187	0.018127598	0.15375	6.0	1216.8831534385681
26	-14773.697	13562.459	-2095.3882	-38027.484	540.8571	-69.85217	0.009144749	-69.70559	-69.85373	108000	-4.6133994e-08	8301479.5	-0.033117454	-16355.5	0.8992737	0.015014233	0.18175	71.0	1264.0776398181915
27	-5216.085	3496.7102	-1278.395	-12839.27	306.0	-73.25804	0.10656537	-71.12386	-73.270966	112000	-2.1991134e-07	2480350.5	-0.023183258	-5889.25	0.9006535	0.015374555	0.131	39.0	1310.9964804649353
28	-4997.7124	2450.631	-1502.1061	-9976.66	299.92307	-75.37157	0.00024837884	-75.36884	-75.3717	116000	2.69562e-08	2200882.5	-0.016580855	-4948.0	0.903547	0.015354583	0.10575	25.0	1357.8596963882446
29	-5489.72	4195.9116	-1465.2834	-15427.685	318.83334	-77.23663	0.031163298	-76.71804	-77.24058	120000	4.130602e-08	2600248.8	-0.021630064	-5591.0	0.9044128	0.015634086	0.14475	24.0	1404.5451595783234
30	-2790.533	1534.8387	-1272.3352	-7079.3228	202.0	-79.218895	0.00030764242	-79.213425	-79.219025	124000	-3.4704804e-08	1183544.1	-0.02483619	-2784.25	0.90489	0.015044656	0.14225	59.0	1451.834542274475
31	-5465.4033	4555.195	-1255.6951	-16298.578	295.76923	-80.63311	0.30281773	-76.34372	-80.66708	128000	-1.2719632e-07	2916335.2	-0.019827489	-6118.5	0.9007354	0.015003966	0.155	18.0	1498.5478672981262
32	-3957.0	4962.9175	-1212.2151	-20983.793	245.8	-82.699394	0.25506344	-78.602554	-82.72289	132000	-1.04755166e-07	2257576.2	-0.019790262	-4695.0	0.9002192	0.01542959	0.119	17.0	1545.3063983917236
33	-2535.2085	1748.0723	-1210.1443	-8099.3813	194.6	-84.57176	0.11032718	-82.671715	-84.582855	136000	-4.9293043e-08	1113906.4	-0.020829799	-2551.625	0.89788634	0.015013186	0.1295	27.0	1592.082282781601
34	-2479.4768	1361.2267	-1090.486	-6792.747	193.5	-85.98136	0.0030862077	-85.92135	-85.98163	140000	-1.2204051e-08	974857.94	-0.023297008	-2318.875	0.8941045	0.015037908	0.131	33.0	1638.9797863960266
35	-3791.8281	2689.7544	-1127.3794	-12621.2	257.26666	-87.30974	0.0071845395	-87.18248	-87.310936	144000	-3.1471252e-08	1572086.8	-0.023093276	-3628.375	0.8948243	0.015090735	0.1495	32.0	1685.8358614444733
36	-3183.1035	1851.6223	-1169.9928	-6565.3813	227.76471	-88.96077	0.07421081	-87.5708	-88.967514	148000	1.6033649e-08	1323189.0	-0.016728098	-3248.0	0.89624566	0.015393967	0.10875	18.0	1732.6703333854675
37	-2881.1204	2244.4788	-1244.689	-9894.403	220.11111	-90.5702	0.003149591	-90.47275	-90.57054	152000	-2.6136636e-08	1309682.1	-0.00903998	-3073.875	0.89959633	0.015840221	0.16325	6.0	1779.3546533584595
38	-1885.7261	659.32935	-1087.5582	-3454.2708	171.52174	-92.14201	0.00029478164	-92.13783	-92.1421	156000	3.7163495e-08	599014.6	-0.027908182	-1654.1875	0.9010465	0.01508351	0.169	61.0	1826.6161952018738
39	-1945.4097	860.95764	-1181.3037	-4481.121	167.95653	-93.31471	0.3936914	-78.2279	-93.33256	160000	2.399087e-09	701949.4	-0.006732702	-1792.375	0.897682	0.016832683	0.1315	6.0	1873.2317485809326
40	-1978.2291	1258.8333	-809.2457	-5768.3804	173.52174	-94.54871	0.0799448	-93.15057	-94.558334	164000	-6.5743926e-08	774481.8	-0.027887234	-1987.6875	0.89720577	0.015182089	0.15225	42.0	1920.2719249725342
41	-1969.1577	753.47485	-1281.7411	-4400.57	164.95833	-95.86131	0.009961198	-95.63324	-95.862144	168000	9.417534e-09	674585.06	-0.021955395	-1887.5	0.8906128	0.015137305	0.13575	28.0	1967.1425983905792
42	-2583.1367	2090.7793	-956.8821	-8772.554	188.33333	-97.108955	0.6063665	-86.385895	-97.159546	172000	-1.090765e-08	1239347.0	-0.020750964	-3042.75	0.8860479	0.015472723	0.10625	19.0	2013.9366459846497
43	-3091.6843	3438.794	-1005.19653	-15505.432	218.77777	-98.79105	0.0011255109	-98.77194	-98.79121	176000	-1.3995171e-07	1459867.8	-0.02104578	-3760.875	0.88568145	0.015070791	0.14975	27.0	2097.5067331790924
44	-2571.9727	2723.0156	-864.07227	-12551.322	188.52632	-100.63727	0.004840489	-100.47704	-100.63767	180000	1.1324882e-08	1510060.5	-0.016087653	-3802.375	0.8864811	0.015572185	0.1355	14.0	2144.3460025787354
45	-1885.0149	1018.94574	-1027.4089	-5159.418	171.13043	-102.51181	0.00013449846	-102.509964	-102.51187	184000	-3.6239623e-08	681914.75	-0.025183415	-2007.5	0.8840155	0.0153180305	0.13075	44.0	2191.3951375484467
46	-2051.098	1032.0527	-1073.3262	-4752.3193	179.0	-103.915535	0.00073706993	-103.8888	-103.915665	188000	6.9141386e-09	1069732.6	-0.019354666	-2835.875	0.88702387	0.015501491	0.08875	23.0	2238.2878756523132
47	-2648.8684	2032.0999	-1254.5579	-9687.557	194.55	-105.546425	0.00052728725	-105.534294	-105.54653	192000	2.4616718e-08	1196515.0	-0.00799093	-3263.25	0.8898606	0.015737742	0.15925	6.0	2285.121851682663
48	-2389.713	2345.689	-1045.2026	-9086.428	188.09525	-107.31903	0.0013386774	-107.29855	-107.31927	196000	-5.066395e-08	1116284.9	-0.0051966216	-2964.5	0.89087117	0.015158719	0.1435	6.0	2331.9210267066956
49	-2394.0974	2849.5623	-1204.458	-14985.242	180.5238	-109.030106	0.00174013	-109.007866	-109.030426	200000	2.8610229e-08	1299956.2	-0.018079162	-3283.75	0.89178985	0.0152050145	0.10275	19.0	2378.8049721717834
50	-4010.1555	6123.0737	-1232.7468	-25771.943	246.75	-110.82952	0.013426663	-110.57387	-110.83051	204000	4.4584276e-08	2466680.5	-0.024518201	-5965.0	0.89486074	0.015233881	0.14975	36.0	2425.6990084648132
51	-3079.978	1969.5677	-1005.34656	-9239.104	215.0	-113.21428	0.088592656	-111.20066	-113.2221	208000	-2.6226044e-08	1324152.6	-0.023099922	-3993.125	0.8937549	0.015073148	0.12475	36.0	2472.6145627498627
52	-2381.2075	1471.4977	-1104.207	-6270.2153	187.85	-115.230606	0.0022933583	-115.16878	-115.23099	212000	1.2862682e-07	924397.8	-0.018275687	-2876.8125	0.89071155	0.01569816	0.1075	18.0	2519.4718647003174
53	-5102.0605	9284.736	-1273.4791	-40301.156	248.875	-116.93741	0.0017859417	-116.86845	-116.93757	216000	7.879734e-08	5247780.5	-0.027660334	-9981.5	0.8925686	0.015368766	0.13275	27.0	2566.2238433361053
54	-2801.733	1340.4684	-1282.4734	-5576.0625	217.22223	-119.96244	0.0013822961	-119.94403	-119.962776	220000	3.1471252e-08	1004761.75	-0.015004861	-3235.375	0.8931365	0.015875546	0.13025	15.0	2612.993041038513
55	-2419.9226	1127.6876	-1309.9856	-5929.26	193.15	-121.80105	0.0004964463	-121.78989	-121.80112	224000	9.870529e-08	883693.1	-0.029095901	-2661.1875	0.89242595	0.012305276	0.14775	79.0	2660.3833045959473
56	-2157.4766	785.3115	-1013.9947	-4210.098	178.09091	-123.411064	0.0008396399	-123.38553	-123.41116	228000	-8.1181526e-08	712872.56	-0.028591786	-2195.5625	0.8884623	0.015102536	0.15325	72.0	2707.7603805065155
57	-3122.4468	1522.1399	-1019.49316	-6470.334	228.47058	-124.88425	0.09147025	-121.44538	-124.89127	232000	-2.7745962e-08	1088122.0	-0.020219825	-3389.875	0.88889736	0.015201134	0.14125	22.0	2754.657456636429
58	-2914.6785	1329.552	-1339.0989	-5413.712	224.35294	-126.7087	0.020319872	-126.36974	-126.710594	236000	6.482005e-08	1021634.3	-0.022722466	-3294.125	0.8877945	0.015177776	0.129	30.0	2801.623500108719
59	-3210.7712	2190.1616	-1245.457	-10396.4795	224.0	-127.89775	6.3976016	-27.612583	-128.53616	240000	-1.090765e-08	1301230.4	-0.016769582	-5472.625	0.88932914	0.01605957	0.11525	13.0	2848.4311244487762
60	-2615.727	1421.5898	-1140.7462	-6302.3936	192.25	-130.08649	6.3513966	18.759739	-130.52164	244000	1.01208684e-07	1012961.94	-0.021708881	-3174.6875	0.890577	0.015939612	0.146	22.0	2895.411677122116
61	-3186.4646	1694.733	-1389.8987	-7127.7573	231.76471	-132.31743	0.0011716497	-132.29437	-132.31757	248000	1.2814999e-08	1124613.6	-0.016386917	-3626.375	0.8934281	0.015701834	0.10275	16.0	2942.2862317562103
62	-3396.7366	1720.332	-1466.3579	-8961.999	241.75	-134.24129	0.00033342245	-134.23694	-134.24136	252000	-7.95722e-09	1189098.4	-0.019614317	-3956.75	0.89313895	0.0156496	0.1	22.0	2989.1801550388336
63	-3384.4944	3856.3635	-1407.9043	-18202.453	230.0	-136.25919	0.00096667086	-136.23943	-136.25931	256000	-3.4332274e-08	1620961.2	-0.010254721	-4551.375	0.8929708	0.015088728	0.107	9.0	3036.103755235672
64	-3192.5103	2073.8105	-1277.1943	-8702.177	241.1875	-138.4187	0.00025043273	-138.41505	-138.41878	260000	1.3011694e-07	1105216.0	-0.016759282	-3568.25	0.89292836	0.01550852	0.11875	17.0	3083.020378112793
65	-3941.9023	4255.5454	-1219.2617	-17935.049	270.35715	-140.35178	0.061270535	-138.12605	-140.35492	264000	-9.9360946e-08	1615385.1	-0.009337618	-4893.0	0.8914838	0.015443687	0.11275	8.0	3129.8696665763855
66	-2560.3496	1161.4934	-1283.3795	-5373.9097	206.21053	-142.58308	0.00011204851	-142.58144	-142.58311	268000	2.8043985e-08	821126.5	-0.009377099	-2791.25	0.8909088	0.015844394	0.165	8.0	3176.7048308849335
67	-2579.9224	1697.5356	-978.0842	-7017.258	205.63158	-144.31856	0.00024341332	-144.31367	-144.31863	272000	5.8412553e-08	946637.44	-0.032270756	-2888.9375	0.89029026	0.015035231	0.1775	60.0	3224.073452234268
68	-2064.7295	822.59015	-1082.8063	-4372.5913	178.66667	-146.05783	3.8852275e-05	-146.05696	-146.05783	276000	1.194179e-07	682714.94	-0.015731975	-2310.0625	0.8860703	0.015754957	0.13875	17.0	3270.856409549713
69	-2279.852	955.33466	-1349.1627	-5319.964	193.45	-147.63928	4.370784e-05	-147.63826	-147.6393	280000	9.8586085e-08	751721.44	-0.02438445	-2497.6875	0.88717586	0.015141029	0.1365	28.0	3317.7852852344513
70	-2799.972	3115.1892	-1134.0651	-15070.273	203.42105	-149.28104	0.00012940678	-149.27863	-149.28108	284000	6.973743e-08	1367098.6	-0.015316533	-3660.25	0.8899481	0.01542589	0.098	12.0	3364.5749595165253
71	-4488.086	7140.9233	-1330.5845	-31458.264	246.625	-151.26163	0.00019054739	-151.25873	-151.26167	288000	1.2326241e-07	3352113.0	-0.022030659	-7881.75	0.8908737	0.01528772	0.13875	24.0	3411.3207647800446
72	-2274.1892	947.0183	-1121.9769	-4606.495	190.33333	-154.10968	0.054270905	-151.84874	-154.11201	292000	2.874434e-08	713597.2	-0.025421195	-2571.5	0.89627814	0.015086159	0.148	38.0	3458.350906610489
73	-2358.1946	1190.6887	-1057.6086	-6301.76	191.9	-155.83823	0.0054655755	-155.72629	-155.83879	296000	-2.5510788e-08	783139.56	-0.021592373	-2556.1875	0.89513975	0.015034818	0.1235	25.0	3505.2836380004883
74	-1888.0614	910.5357	-990.02954	-4792.18	166.375	-157.49388	0.00013408279	-157.48956	-157.4939	300000	5.90086e-09	563271.75	-0.024060162	-1903.6875	0.89235884	0.015145916	0.126	45.0	3552.385633945465
75	-1655.8975	427.8969	-1027.1083	-2973.4194	157.92	-158.95251	0.00085378205	-158.93126	-158.95259	304000	6.973743e-08	413391.5	-0.027798845	-1469.2188	0.8963889	0.0150632	0.1495	73.0	3599.6703383922577
76	-2059.9001	1377.8684	-1108.6519	-6479.353	181.27272	-160.24655	0.00036585276	-160.23146	-160.2466	308000	1.6689301e-09	734842.0	-0.012205562	-2285.0	0.89172083	0.015083872	0.0965	9.0	3646.510121822357
77	-3344.6577	5122.8105	-1045.3978	-23463.305	225.88235	-161.84488	0.0005899892	-161.83669	-161.84496	312000	3.1352045e-08	1807394.2	-0.01077731	-4874.125	0.8913438	0.015865942	0.158	7.0	3693.4014134407043
78	-1882.3993	1043.0414	-854.72705	-5699.611	173.60869	-164.16425	0.00012597608	-164.16188	-164.16426	316000	5.9068203e-08	556765.56	-0.023681069	-2025.25	0.8907855	0.015025473	0.1555	39.0	3740.4169330596924
79	-2340.2817	1706.9393	-1090.242	-8521.235	191.1	-165.74232	0.0011057212	-165.69878	-165.74237	320000	5.4061413e-08	813075.06	-0.010109877	-2685.0	0.8884569	0.015590172	0.14175	8.0	3787.241396665573
80	-3362.222	4379.5205	-1029.9681	-19842.492	216.83333	-167.49542	0.011012221	-167.15134	-167.49603	324000	3.144145e-09	2021267.6	-0.014577509	-5218.75	0.8888832	0.015178474	0.11075	10.0	3834.1718032360077
81	-2363.1875	1251.3925	-1099.2695	-5657.654	194.45	-169.91675	0.013306735	-169.65787	-169.91763	328000	5.042553e-08	778028.25	-0.014733656	-2732.0	0.8897088	0.015030405	0.1035	12.0	3880.9613654613495
82	-2691.5635	1969.754	-1103.5933	-8535.613	217.5	-171.73906	0.0021724273	-171.63925	-171.7392	332000	6.455183e-08	938357.56	-0.007434492	-3127.9375	0.8905554	0.016450478	0.13725	5.0	3927.6789202690125
83	-2081.062	902.8985	-1031.3003	-4270.184	184.61905	-173.642	6.749061e-05	-173.6401	-173.64201	336000	-3.7878753e-08	594484.44	-0.017091058	-2163.3125	0.89078635	0.01536	0.15125	16.0	3974.4888846874237
84	-1855.1415	816.5417	-850.6698	-3788.6626	171.47826	-175.26163	0.00095805153	-175.23035	-175.26169	340000	1.0168552e-07	498989.47	-0.027286503	-1789.2188	0.89090127	0.015036222	0.157	46.0	4021.38832116127
85	-1879.1628	937.27216	-997.76013	-4106.8794	177.5	-176.7381	0.0006339972	-176.72829	-176.73816	344000	4.860759e-08	533975.56	-0.017052608	-1857.75	0.88769436	0.015167508	0.11975	20.0	4068.153386116028
86	-2422.152	1397.9904	-1088.7261	-6099.665	193.95	-178.24776	5.7732894e-05	-178.24728	-178.24776	348000	6.0915944e-08	760656.0	-0.007831704	-2689.625	0.887993	0.015685141	0.15125	6.0	4114.8593719005585
87	-1669.1309	665.89136	-982.97345	-4268.0596	160.45833	-180.0605	0.0007516594	-180.04285	-180.06064	352000	-6.197393e-08	408056.1	-0.024699839	-1626.8438	0.88777345	0.015163332	0.13175	45.0	4161.987197399139
88	-1802.5531	759.12933	-897.78894	-3632.7385	175.18182	-181.521	0.00014475718	-181.51537	-181.52103	356000	2.0861626e-10	456930.84	-0.013907875	-1727.0312	0.88926953	0.015193207	0.15025	14.0	4208.722732067108
89	-2088.3364	922.7986	-1153.9169	-4660.1367	183.04762	-182.98578	0.5064979	-165.0407	-183.01086	360000	-4.6163798e-08	583888.6	-0.01541581	-2282.75	0.8897322	0.015372012	0.12275	16.0	4255.587245464325
90	-2888.3801	5922.179	-1119.695	-28630.852	192.5	-184.72615	8.056583e-05	-184.72482	-184.7262	364000	-2.3961068e-08	2383304.0	-0.017557465	-5319.0	0.89106226	0.0150427185	0.096	14.0	4302.344877243042
91	-1576.5978	754.68506	-871.22327	-3955.6826	163.45833	-187.30289	0.00026222042	-187.29137	-187.3029	368000	-5.6356193e-08	385894.84	-0.020096282	-1529.8438	0.89151865	0.015443523	0.1345	25.0	4349.176614522934
92	-1616.9541	469.85822	-976.48987	-2902.127	167.34782	-188.78888	7.4578646e-05	-188.78802	-188.78891	372000	-2.0593404e-08	344920.56	-0.031608216	-1427.875	0.89128506	0.01502969	0.16475	68.0	4396.354625225067
93	-1439.5337	282.71457	-1028.1083	-2141.0527	155.12	-190.16624	0.00016925481	-190.16197	-190.16628	376000	-2.8312205e-10	292797.34	-0.026828784	-1220.8125	0.88777906	0.015038877	0.1435	49.0	4443.378989696503
94	-1861.451	753.005	-855.8139	-3663.8533	178.90909	-191.4626	0.0009266916	-191.42828	-191.4627	380000	-3.7550927e-09	487872.8	-0.025426574	-1915.625	0.8823538	0.015280483	0.1365	33.0	4490.298753499985
95	-1691.9474	641.5213	-953.3924	-3357.7852	161.54167	-193.07478	0.0021659029	-193.01207	-193.07494	384000	-2.989173e-08	405132.22	-0.02424382	-1694.9062	0.8808467	0.015065751	0.13625	35.0	4537.3784329891205
96	-1904.6115	1039.2242	-903.6206	-6075.822	171.34782	-194.62146	0.08425816	-193.04568	-194.62947	388000	2.82228e-08	549754.8	-0.016676536	-2160.0625	0.87985444	0.015350956	0.119	16.0	4584.176713466644
97	-2419.3896	1933.057	-1251.6543	-10096.735	193.55	-196.37444	0.00018867386	-196.37035	-196.37445	392000	-3.9696694e-08	837140.5	-0.025128761	-3142.375	0.8795798	0.015036797	0.137	22.0	4630.98211145401
98	-1676.9736	838.18225	-1012.77924	-4004.433	173.52174	-198.47916	0.008682515	-198.30537	-198.47984	396000	-3.5017727e-08	433837.72	-0.023024661	-1797.3125	0.8766182	0.015021244	0.142	24.0	4677.7301206588745
99	-1927.0813	850.4947	-1011.50665	-3994.4265	171.39131	-200.12593	4.288914e-05	-200.12532	-200.12593	400000	-1.038909e-07	486787.94	-0.03267171	-2073.0625	0.875813	0.014923507	0.172	79.0	4724.871113061905
100	-1864.1748	694.88605	-994.73694	-3882.4956	172.86957	-201.79338	1.8299335	-126.96271	-201.86314	404000	-1.8954276e-08	452993.9	-0.026824275	-2013.6562	0.8735886	0.015106244	0.14525	46.0	4772.069293022156
101	-1926.8743	1112.1934	-991.22614	-5519.6562	174.18182	-203.5935	7.201235e-05	-203.5919	-203.59349	408000	-3.886223e-08	562121.8	-0.01582796	-2212.625	0.8682946	0.01535406	0.1275	13.0	4818.674779415131
102	-2696.627	2707.7498	-1301.0648	-13587.791	209.57895	-205.4033	0.074582845	-204.06578	-205.41273	412000	3.0010938e-08	1138673.4	-0.013575114	-3936.5	0.8664539	0.015204001	0.133	9.0	4865.474849939346
103	-2076.0608	958.0724	-1139.7745	-4690.018	183.90475	-207.78984	7.941463e-05	-207.78687	-207.78989	416000	3.7074088e-08	534025.0	-0.022237396	-2384.0	0.8660757	0.015314413	0.133	25.0	4912.438037395477
104	-2214.6606	1383.7717	-1210.8998	-6348.138	183.14285	-209.70944	0.00016968398	-209.70259	-209.70943	420000	-1.2367963e-09	668171.5	-0.0075147063	-2670.1875	0.862836	0.016190957	0.117	5.0	4959.202864408493
105	-1999.9902	1864.852	-925.92957	-10124.167	177.63637	-211.7036	0.000105916224	-211.70148	-211.7036	424000	-5.531311e-08	763694.0	-0.022330139	-2480.4375	0.86235493	0.015192836	0.13675	17.0	5006.025759935379
106	-1816.071	836.19403	-812.0895	-3706.1812	170.21739	-213.64236	1.1819408e-06	-213.64233	-213.64236	428000	-4.655123e-08	457822.78	-0.026996616	-2007.4688	0.86417097	0.015127789	0.1535	44.0	5053.200310468674
107	-1565.3857	703.24194	-765.7541	-4462.6113	164.16667	-215.4016	7.4948075e-05	-215.40002	-215.40157	432000	1.2874604e-08	323120.8	-0.021200584	-1399.7188	0.8626311	0.0150179975	0.1265	25.0	5100.209010601044
108	-1914.6476	1308.7671	-778.22577	-6928.302	173.60869	-216.88997	2.6714866e-05	-216.88918	-216.88997	436000	4.6908855e-08	579013.6	-0.008749922	-2214.0	0.858782	0.01528713	0.1385	6.0	5147.012809753418
109	-1606.0231	730.0171	-808.4781	-3639.04	166.45833	-218.73024	0.000694017	-218.70488	-218.73032	440000	4.9203635e-08	357367.5	-0.03182231	-1595.375	0.8581512	0.015073759	0.159	61.0	5194.18492937088
110	-2840.5576	2706.1477	-971.896	-12780.492	215.16667	-220.3401	0.00048658805	-220.32979	-220.3402	444000	4.172325e-09	1205591.4	-0.022545572	-4352.875	0.8502895	0.015302433	0.137	14.0	5241.013693332672
111	-2703.3784	2202.883	-963.61707	-9124.433	210.05263	-222.86435	0.43672016	-215.0673	-222.89896	448000	-1.1622905e-08	1024245.75	-0.021621035	-4099.875	0.8507414	0.015206697	0.14725	20.0	5287.829249620438
112	-2021.6609	1823.3655	-760.617	-10030.272	178.36363	-225.41548	0.003444355	-225.32452	-225.41571	452000	-7.4982644e-08	769787.5	-0.035980392	-2540.5625	0.84988713	0.014853111	0.1875	79.0	5335.186357975006
113	-2117.414	1476.3368	-880.6579	-7642.698	186.90475	-227.42041	1.5759826e-05	-227.42018	-227.42043	456000	2.1219254e-08	602356.7	-0.017853864	-2381.375	0.84409755	0.0151689425	0.1395	14.0	5382.106226205826
114	-2594.3486	1930.4736	-745.21075	-7790.1143	208.44444	-229.26842	1.440247	-187.00618	-229.33948	460000	4.9620866e-08	943269.75	-0.032286298	-3769.3125	0.8434947	0.015067452	0.17675	37.0	5429.137025117874
115	-2158.1953	1038.9551	-982.6058	-4235.89	194.4	-231.7101	0.0002684376	-231.70403	-231.7101	464000	3.8519502e-08	557858.44	-0.029584652	-2426.6875	0.8437599	0.015231667	0.1365	31.0	5476.179834604263
116	-2241.784	1438.7988	-1068.0616	-6062.8423	189.0	-233.66624	0.00025782737	-233.6574	-233.6663	468000	-1.7464162e-08	735957.0	-0.023111949	-2734.1875	0.83591264	0.015497822	0.16775	23.0	5523.186672449112
