Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
39	-2991.833	1662.795	-1178.4277	-5342.5205	386.4	-87.27358	0.033414617	-85.8748	-87.275444	160000	-1.6689301e-09	404583.25	-0.020808227	-2411.8438	0.81489307	0.0152070215	0.12875	26.0	1854.7226066589355
40	-2827.0322	2058.8909	-989.846	-7732.726	346.3	-89.37797	0.0070570926	-89.16182	-89.37895	164000	3.4928323e-08	495141.25	-0.023920573	-2818.1875	0.81242275	0.015204061	0.171	23.0	1901.2440028190613
41	-2962.5283	4252.593	-1210.048	-17648.8	294.6154	-91.60952	0.0019638196	-91.57105	-91.61012	168000	-1.1444092e-08	932999.94	-0.017919403	-4011.0625	0.81012154	0.016241804	0.14725	14.0	1947.2570941448212
42	-2857.9998	1877.4725	-1026.4089	-6561.1284	354.0	-94.22895	0.073577285	-92.99658	-94.23613	172000	-4.61936e-09	447720.16	-0.008180405	-2519.1875	0.8114821	0.015532992	0.10975	7.0	1993.2244338989258
43	-2178.859	1432.5193	-784.2931	-6777.4043	260.6	-96.35435	0.016972229	-96.150314	-96.357	176000	1.8462538e-08	447572.2	-0.0115479035	-2322.7812	0.8124575	0.015557998	0.14575	7.0	2039.2749030590057
44	-2543.4954	1597.38	-740.8673	-6025.263	327.25	-98.366234	0.0044981292	-98.27572	-98.36729	180000	-6.0796737e-09	416543.66	-0.0074409004	-2279.0938	0.8128666	0.015249933	0.14875	6.0	2085.2175030708313
45	-1722.7955	929.2998	-725.667	-4407.0303	231.47058	-100.35875	0.007861366	-100.23691	-100.36008	184000	1.5497207e-08	343087.38	-0.01796387	-1794.4375	0.8131769	0.015329264	0.1205	25.0	2131.3563063144684
46	-2094.7937	1045.1803	-1118.9407	-4560.038	256.06668	-102.14596	0.012806846	-101.903946	-102.1478	188000	4.339218e-08	388208.56	-0.014332691	-2009.875	0.815218	0.015079912	0.109	12.0	2177.3559246063232
47	-2459.4048	2024.9587	-658.9211	-7280.421	280.92856	-104.026306	0.0043442543	-103.956955	-104.02774	192000	6.8366525e-08	547734.5	-0.01987825	-2761.8125	0.8138336	0.015242872	0.111	22.0	2223.6492850780487
48	-1893.2659	1420.6919	-1061.4226	-6822.0127	263.92856	-106.21967	0.005850013	-106.02566	-106.22038	196000	1.5854836e-08	358602.62	-0.020900842	-2022.0625	0.81437904	0.015131743	0.126	27.0	2269.9700021743774
49	-1928.3258	1575.6785	-514.7864	-7825.0317	247.25	-108.13277	0.0050785965	-107.96371	-108.1336	200000	2.9683113e-08	377037.78	-0.015452386	-1943.0625	0.81360346	0.015228388	0.127	15.0	2316.0669689178467
50	-1953.8745	888.95447	-608.0324	-3932.7163	289.53845	-109.99758	0.00788499	-109.69673	-109.99832	204000	1.0043383e-08	285760.72	-0.026342653	-1434.0625	0.81323534	0.015084739	0.15225	40.0	2362.5512924194336
51	-2089.9949	1379.2878	-509.21625	-5486.8735	273.07144	-111.622604	0.04058321	-110.26562	-111.625244	208000	-2.4318695e-08	375098.8	-0.0075875963	-2015.7812	0.81081074	0.015570658	0.148	6.0	2408.599207162857
52	-1873.6777	1168.2642	-734.8901	-5225.888	258.86667	-113.52686	0.0023976553	-113.50147	-113.52747	212000	-3.3348798e-08	321302.56	-0.020031717	-1726.0938	0.81087154	0.015573553	0.1225	21.0	2454.801488161087
53	-1575.3572	716.13727	-518.6588	-3288.9343	218.16667	-115.321365	0.0022833003	-115.23716	-115.32174	216000	-2.3722649e-08	281745.25	-0.0066499664	-1554.9062	0.8112225	0.017687336	0.1465	5.0	2500.838586330414
54	-2067.3396	1803.3448	-728.83356	-8182.5054	275.5	-117.02322	0.10169429	-113.827675	-117.03114	220000	7.987023e-09	369631.38	-0.024606336	-1916.625	0.8112865	0.015118861	0.121	28.0	2547.109605550766
55	-2403.1472	1137.9186	-1171.0281	-4888.6187	295.30768	-118.91077	0.19327004	-112.45502	-118.919815	224000	4.4763087e-08	367051.47	-0.02826845	-2213.5	0.8083558	0.015016232	0.16925	44.0	2593.648202896118
56	-2169.7935	3240.6067	-999.3375	-14264.585	252.13333	-120.955055	0.014432191	-120.712265	-120.95694	228000	-3.0696392e-09	612120.8	-0.019314922	-2752.1875	0.80359274	0.015023095	0.1255	17.0	2639.942881822586
57	-2095.5366	2145.926	-582.7681	-9041.386	294.92307	-123.21707	0.045899447	-121.75687	-123.219734	232000	3.8355587e-08	356582.1	-0.020771822	-1893.7812	0.8021276	0.015688326	0.13525	19.0	2686.0577294826508
58	-1695.655	1329.8246	-765.4897	-6618.9146	247.3125	-125.13	0.00066171406	-125.11892	-125.13023	236000	-1.525879e-08	263645.3	-0.018330153	-1506.7344	0.7992014	0.015362491	0.10625	21.0	2732.2437245845795
59	-2056.187	1481.1843	-757.92554	-5593.137	279.5	-126.835434	0.0022485165	-126.77828	-126.83601	240000	-5.066395e-10	349732.03	-0.012613128	-1915.1562	0.79683757	0.01506948	0.114	9.0	2778.4492552280426
60	-2772.6172	1940.0612	-613.7678	-7134.576	336.54544	-128.74266	0.0006612277	-128.73573	-128.74292	244000	-6.687641e-08	411615.4	-0.023489775	-2345.4688	0.7972261	0.015107078	0.14325	23.0	2824.7672126293182
61	-1949.5039	1497.5422	-920.8006	-7281.293	256.93332	-130.85764	0.0007181336	-130.85179	-130.8579	248000	2.8282404e-08	318395.62	-0.016081369	-1885.4375	0.7949023	0.015065317	0.1285	16.0	2870.8562092781067
62	-2285.5588	1527.4825	-1265.08	-7574.7266	260.33334	-132.7794	0.0035291566	-132.73845	-132.78029	252000	2.9355288e-08	413432.78	-0.02474938	-2344.6562	0.7937448	0.01512677	0.14625	24.0	2916.8400387763977
63	-1602.159	757.5762	-654.26575	-3754.8262	230.88235	-134.8969	0.0008813936	-134.87563	-134.89711	256000	6.198883e-08	261453.5	-0.028852953	-1476.0625	0.7967189	0.015200901	0.15675	56.0	2963.2362427711487
64	-2007.4972	863.46954	-768.11414	-3760.1929	255.4	-136.61934	0.007045773	-136.39977	-136.61996	260000	6.2584876e-10	319031.28	-0.026222944	-1884.125	0.7942553	0.015474402	0.1455	35.0	3009.459780693054
65	-2147.6326	1040.8572	-577.25305	-3930.927	260.53333	-138.52734	0.065100715	-135.57416	-138.53102	264000	5.3822994e-08	352996.34	-0.019054519	-2048.2188	0.7900939	0.015306198	0.12875	13.0	3055.4908175468445
66	-1716.8297	594.9435	-846.9221	-3505.4075	212.38889	-140.0595	9.217303	114.25872	-140.53334	268000	-9.775162e-08	251160.77	-0.010103467	-1669.5938	0.78711194	0.016398741	0.12425	8.0	3101.4849903583527
67	-1965.145	872.28345	-881.937	-3863.8967	265.46667	-142.33852	0.00856393	-142.2479	-142.34015	272000	-1.37388705e-08	310074.56	-0.017167546	-1744.8125	0.7853304	0.015818166	0.16425	16.0	3147.3981459140778
68	-1922.5875	983.8502	-678.6553	-4296.255	260.46667	-144.20387	0.05558692	-142.02878	-144.20667	276000	-6.532669e-08	283837.25	-0.022155857	-1651.3438	0.7816185	0.015454388	0.1435	23.0	3193.3829843997955
69	-3537.205	2332.3533	-672.08765	-7530.02	392.9	-146.01959	0.32849646	-129.32863	-146.03326	280000	4.506111e-08	550515.56	-0.008358426	-3195.375	0.7760751	0.016136829	0.20425	6.0	3239.3867070674896
70	-1758.2334	771.51526	-616.4765	-3240.6096	238.625	-148.49803	0.1568648	-143.30957	-148.51414	284000	1.8253923e-08	280985.4	-0.020482846	-1720.9375	0.77510047	0.015675971	0.12975	19.0	3285.3741915225983
71	-1484.1161	761.5647	-571.25305	-3304.1338	211.5	-149.54054	11.011202	121.21454	-150.38936	288000	3.671646e-08	250548.77	-0.022138499	-1590.6875	0.7738984	0.015333741	0.13025	21.0	3331.6252052783966
72	-1878.1244	920.7535	-617.4804	-4672.7095	255.53334	-151.17897	11.391348	115.25176	-152.09882	292000	-1.7881393e-09	282252.34	-0.008340731	-1750.4375	0.77232325	0.018943904	0.19575	6.0	3377.670868396759
73	-2068.686	1193.0698	-608.4816	-5127.581	276.92856	-152.65396	11.22616	21.604773	-153.93773	296000	-4.5567752e-08	282856.16	-0.021454304	-1816.0938	0.77204555	0.015332852	0.1365	21.0	3423.97177028656
74	-2017.5752	1060.2079	-917.9265	-4804.071	265.35715	-154.31717	13.714792	77.50855	-155.82469	300000	2.1457671e-09	291727.44	-0.021718038	-1872.3438	0.77207994	0.015378073	0.13525	28.0	3470.2406136989594
75	-2484.3865	1827.0824	-762.86096	-7781.608	310.66666	-156.48672	13.014914	69.6812	-157.76027	304000	-4.8279762e-09	377274.88	-0.020281143	-2247.375	0.7747774	0.015337859	0.14525	16.0	3516.3769421577454
76	-2471.2358	2069.7532	-596.4491	-8721.681	300.53845	-157.86203	18.869831	137.52924	-159.87741	308000	-4.4345857e-08	441703.38	-0.0131605305	-2752.625	0.775419	0.015440253	0.10625	9.0	3562.5399839878082
77	-2903.1038	2150.2878	-828.56635	-9103.724	346.36365	-161.21523	9.68728	44.80077	-162.14384	312000	2.1457671e-09	430086.47	-0.017290544	-2656.75	0.7750737	0.015458916	0.13975	14.0	3608.608338832855
78	-1955.5417	831.9296	-688.1308	-3606.3435	246.53334	-162.68938	13.702109	24.283846	-164.42885	316000	9.799004e-08	316528.5	-0.006135402	-2094.0312	0.77383417	0.015266122	0.16525	6.0	3654.6467678546906
79	-2706.4844	2114.4492	-654.845	-8589.038	300.92307	-165.65518	8.774132	14.729227	-166.47842	320000	1.9550324e-08	488235.53	-0.024567533	-2749.8125	0.77329594	0.015066716	0.136	26.0	3700.661620616913
80	-1539.6458	564.6226	-535.9935	-2693.1606	233.3125	-165.91069	16.24357	13.144977	-168.78906	324000	-1.13606454e-07	225122.98	-0.0073518143	-1650.0469	0.77051324	0.015328369	0.17075	6.0	3746.6295671463013
81	-1860.6621	915.0679	-580.58405	-4244.513	237.1875	-169.51631	9.25155	-19.237488	-170.50653	328000	5.7458877e-08	277216.25	-0.013997313	-1762.0312	0.76984423	0.015213368	0.1155	12.0	3792.521632671356
82	-1499.2892	656.1442	-571.9428	-3061.154	218.72223	-170.22844	13.385337	-7.9469995	-172.31514	332000	-2.9802323e-09	201499.2	-0.026016772	-1275.5469	0.76668996	0.015086993	0.15075	34.0	3838.811098575592
83	-2016.6381	1253.0687	-567.8517	-5154.651	282.64285	-169.52094	21.335567	69.317986	-173.88121	336000	-6.4253804e-08	265521.28	-0.006895213	-1807.1875	0.7624116	0.016520215	0.13775	5.0	3884.7773249149323
84	-2059.13	1186.8492	-715.4596	-5808.05	256.13333	-172.9935	16.991985	27.961264	-175.70479	340000	1.078844e-08	297733.16	-0.017265685	-1960.1562	0.762402	0.015069828	0.129	16.0	3930.627230644226
85	-2394.4546	1542.8079	-814.8491	-6725.6084	280.0	-174.9244	16.146444	-18.189823	-177.69789	344000	4.553795e-08	386812.12	-0.00822333	-2362.5312	0.76459074	0.017682727	0.17025	6.0	3976.617977619171
86	-2401.7698	1306.7875	-858.61694	-6143.058	298.07693	-176.5964	18.573679	28.897448	-179.8876	348000	2.503395e-09	331868.53	-0.023481209	-2191.25	0.7649407	0.01571608	0.1435	24.0	4022.804549217224
87	-1918.6364	784.3279	-535.78546	-3584.273	275.7143	-179.03499	17.103346	10.467807	-181.97325	352000	-1.07288365e-08	226427.36	-0.006638327	-1595.9062	0.76539266	0.015370415	0.16075	6.0	4068.8672420978546
88	-2014.3164	1284.7863	-798.36707	-6042.0386	272.85715	-179.98306	19.75026	35.74978	-183.73598	356000	1.2755394e-08	265027.9	-0.0038570913	-1571.625	0.76517606	0.015014695	0.1495	4.0	4114.772413730621
89	-2593.3777	1604.3461	-898.83685	-6995.9585	325.25	-183.01819	16.919123	60.70333	-185.54797	360000	5.173683e-08	358023.84	-0.0074177664	-2265.7188	0.7652175	0.015165095	0.14925	6.0	4160.874782562256
90	-2975.1074	2569.977	-645.06573	-10032.748	352.0909	-185.34636	15.224373	-30.77126	-187.70686	364000	7.790327e-08	445310.97	-0.021922247	-2543.2812	0.76588356	0.015120228	0.12575	17.0	4207.064368009567
91	-2770.2634	2130.8396	-614.1885	-8435.865	333.2	-187.32266	17.579035	17.648386	-190.0051	368000	-2.503395e-08	645505.75	-0.018301401	-3554.6875	0.7638585	0.015065459	0.13925	17.0	4253.16161775589
92	-2710.113	2109.0369	-614.92017	-8013.6177	329.5	-189.32344	18.969822	-11.605727	-192.6893	372000	1.9058586e-08	394988.75	-0.013815563	-2468.4375	0.75954944	0.01501281	0.14075	10.0	4299.2794144153595
93	-1975.2267	659.94946	-1091.5303	-2988.357	292.3846	-190.69373	21.872585	-11.978983	-194.92442	376000	-4.1604043e-08	214067.47	-0.019935323	-1352.125	0.7584896	0.01503237	0.146	21.0	4345.401477813721
94	-2216.6484	1715.1659	-654.1037	-7596.4595	329.0	-192.0505	23.354137	-16.898699	-196.60623	380000	1.66893e-08	286035.16	-0.0071161413	-1424.9688	0.758323	0.015633862	0.14375	6.0	4391.398422718048
95	-4608.5806	3174.3164	-1874.8794	-10502.684	492.875	-195.95547	15.767687	-4.755088	-198.30684	384000	-3.8683414e-08	594675.56	-0.009955134	-3395.375	0.75872564	0.016093913	0.166	6.0	4437.2003009319305
96	-1908.05	527.6455	-1274.7644	-3389.6782	260.07144	-197.13322	20.494795	10.349248	-200.89664	388000	-4.48823e-08	240774.48	-0.02338611	-1657.3906	0.7589338	0.015943464	0.1305	29.0	4483.421025276184
97	-3369.1082	2068.3914	-991.63336	-7976.222	392.2	-199.65094	18.467377	1.6411674	-202.73471	392000	-1.7225743e-08	432169.38	-0.0108931465	-2723.0625	0.75748634	0.015668252	0.13725	8.0	4529.331692934036
98	-3688.0552	2730.313	-1466.7288	-9881.023	397.0	-201.08769	22.37557	4.831616	-204.99329	396000	6.4134596e-08	513075.84	-0.01645181	-3015.2812	0.75699973	0.015572592	0.12025	15.0	4575.338875770569
99	-3547.277	2922.6877	-1350.0242	-9960.675	419.22223	-204.29625	19.368433	-23.85689	-207.4703	400000	2.8908254e-08	455315.12	-0.02220053	-2598.5625	0.7562202	0.015646743	0.14975	23.0	4621.409243822098
100	-3939.9473	2358.8943	-1036.2709	-8076.0757	469.125	-206.17572	21.696182	-5.840049	-209.76811	404000	-4.029274e-08	411512.2	-0.024526512	-2463.0938	0.7543427	0.015116798	0.15675	24.0	4667.4824459552765
101	-1728.7474	743.5404	-542.4173	-2901.9824	265.35715	-207.71198	22.81502	-12.040216	-211.93608	408000	1.859665e-08	217988.3	-0.025174996	-1380.1719	0.7516096	0.015217531	0.14725	37.0	4713.8606424331665
102	-3491.1597	3144.9575	-1381.5635	-9923.173	387.5	-209.3786	22.81945	-18.174355	-213.54391	412000	-1.6689301e-09	500964.72	-0.016761804	-2679.8125	0.74709886	0.015142061	0.12025	15.0	4759.997224807739
103	-2070.7546	1197.5132	-440.20697	-3907.3616	321.33334	-211.37294	23.796108	-11.985769	-215.81917	416000	-3.886223e-08	204573.55	-0.021993391	-1215.0625	0.74504024	0.0152168	0.14875	23.0	4806.066442251205
104	-2617.7373	2673.6936	-878.0049	-10608.649	353.54544	-213.06206	23.69105	-19.668951	-217.40895	420000	-6.6757204e-09	386124.9	-0.024859954	-1800.3438	0.74087816	0.015459192	0.162	28.0	4852.352289915085
105	-3143.363	2498.4153	-597.7736	-9043.277	352.81818	-214.86116	24.214478	-15.038692	-219.29991	424000	9.5665456e-08	438435.9	-0.02716765	-2517.1875	0.73944706	0.015397607	0.16325	29.0	4898.670380115509
106	-1849.562	612.09595	-1088.5841	-3204.7837	264.6	-214.5065	30.127342	-22.87889	-221.54808	428000	-1.8060208e-08	182676.7	-0.02251497	-1204.75	0.7372202	0.015508232	0.1535	28.0	4944.754931926727
107	-2579.6462	2037.6466	-636.45245	-7526.4814	331.58334	-218.12125	26.457289	103.36901	-223.12071	432000	-5.2213668e-08	357052.03	-0.014279425	-1972.2812	0.7371997	0.0152334245	0.114	12.0	4990.81241607666
108	-2704.2288	2749.2773	-560.4823	-10816.306	319.58334	-219.78363	26.923237	-10.568076	-225.07971	436000	-9.745359e-09	402800.16	-0.021432769	-2254.3125	0.73559386	0.015514317	0.1425	22.0	5036.800223350525
109	-1705.8816	1271.2368	-663.00745	-6411.11	239.125	-219.60478	31.812805	-17.5239	-227.23805	440000	-9.003281e-08	189488.83	-0.020180453	-1132.7031	0.7338926	0.015348249	0.13925	18.0	5082.946283340454
110	-1698.0149	940.01166	-625.9752	-4442.24	232.05882	-221.57693	30.847061	-18.493948	-228.80818	444000	3.221631e-08	206405.84	-0.019177657	-1294.0781	0.73309183	0.015065128	0.12875	24.0	5129.202763795853
111	-2326.4407	1505.8207	-606.57275	-5347.1855	322.5	-225.2405	26.684692	16.95443	-230.3815	448000	1.3828277e-08	257715.58	-0.018528335	-1452.5312	0.7332385	0.01522758	0.12575	17.0	5175.364389896393
112	-2174.0054	1452.8402	-920.45605	-5339.2627	301.15384	-226.23193	28.243301	-11.495031	-232.1175	452000	-6.2584875e-09	266865.7	-0.025411028	-1479.5938	0.7344775	0.015042124	0.15125	37.0	5221.692234277725
113	-2360.8337	1970.3962	-836.32477	-6956.3257	282.07144	-227.42178	30.000162	-11.962983	-233.90337	456000	4.2468308e-08	328686.34	-0.025201075	-1944.625	0.73196936	0.015214049	0.151	38.0	5267.928433895111
114	-2685.098	1892.3259	-674.49005	-6776.149	328.0	-231.0351	26.389301	-15.620612	-235.95157	460000	2.9206277e-08	370170.9	-0.013676291	-2323.625	0.73385596	0.015768927	0.113	11.0	5313.944411039352
115	-1894.2432	1160.5961	-596.7879	-5683.5967	260.64285	-232.12303	28.70275	-19.200453	-238.14622	464000	4.887581e-09	259981.08	-0.00887526	-1633.5469	0.7338372	0.017917419	0.1805	7.0	5359.889261484146
116	-1615.74	497.857	-663.811	-2656.5886	246.86667	-231.85204	34.319576	4.2113023	-240.02162	468000	-3.170967e-08	156185.33	-0.026243476	-1016.90625	0.733711	0.015149096	0.156	31.0	5405.921950340271
117	-1519.6365	694.5846	-654.2388	-3431.5898	246.75	-233.80737	33.246685	-7.2051973	-241.53261	472000	2.3245812e-09	138956.11	-0.018167317	-836.5625	0.7225629	0.015237518	0.12575	23.0	5452.0191061496735
118	-2297.0356	1082.1951	-764.02606	-5088.948	301.69232	-236.33089	30.366203	-8.578974	-242.90915	476000	1.5437603e-08	217416.84	-0.028225169	-1438.9688	0.72001845	0.015279127	0.16375	38.0	5498.401515007019
